file_id,talker_id,f0,f1,f2
m34ih,m34,127.54966057593306,393.9577223679592,1912.5346437432488
m35ih,m35,112.70013662290434,416.3067293831414,1999.2901601692856
m36ih,m36,130.39099877162866,433.36678036794416,1959.1295731460116
m37ih,m37,140.58096904052212,436.8647704739186,1847.503636949161
m38ih,m38,138.37091469922063,420.6679195891765,2143.907931234516
m39ih,m39,150.92309031522035,441.6355633839291,2081.530243496312
m40ih,m40,140.6288909297665,426.0105513623808,2044.965307413245
m41ih,m41,145.1620117375126,443.4037398545567,1850.2590862726663
m42ih,m42,159.2990055978451,474.9476032242246,1941.1458735104145
m44ih,m44,110.1237044829498,435.00251231248455,1974.1481486654648
m45ih,m45,192.62856372583195,461.9315567542808,2460.743453984973
m47ih,m47,130.7386505406345,410.4839272795031,1799.3289227864402
m48ih,m48,135.1471006807688,412.9439414162271,1992.458097786391
m49ih,m49,137.72969701920377,416.2350237564986,2252.758253020534
m50ih,m50,131.2299371698047,462.90823098682944,2085.433954188129
w01ih,w01,244.03277474391163,492.4876793515726,2249.0136359116564
w02ih,w02,221.8157580327982,472.0723176112836,2453.8526548157647
w03ih,w03,208.95490107102611,515.9339428629019,2325.22717368662
w04ih,w04,224.55181895231408,531.0868408602149,2374.376282411988
w05ih,w05,249.3353218274241,503.1324381471095,1927.3307455311765
w06ih,w06,214.38303903858576,526.9006553722179,2160.4162989338065
w07ih,w07,205.27881395823005,541.11782419205,2383.2800191355145
w08ih,w08,249.41288238691368,493.9637354769388,2321.9864593368097
w09ih,w09,251.63284231909532,506.7759149944462,2202.046890399707
w10ih,w10,231.3367473389107,483.3885469332765,2276.8320052767717
w11ih,w11,210.25853044211533,498.8540753050821,2362.6319419145807
w12ih,w12,240.48155572057627,483.3188861413975,2572.761812190714
w13ih,w13,241.91868015630763,549.1117192566354,2236.316463053221
w14ih,w14,226.93793644746853,495.0980852117539,2313.70692137144
w15ih,w15,237.4985852453833,480.35252077886616,2130.3018985434487
w16ih,w16,216.7722733557713,492.20914690112994,2563.5312720132074
w17ih,w17,226.1655976735571,492.4097449436611,2311.012560271931
w19ih,w19,253.00852269306884,507.1669289673279,2335.858525420795
w20ih,w20,220.6885637275377,497.3924951165712,2224.034914953064
w21ih,w21,231.5263153691893,467.5295063069809,2150.124710874988
w22ih,w22,193.26819975773853,458.48751577087086,2406.230160472949
w23ih,w23,214.20843754233084,546.7029699208755,2127.652852741576
w24ih,w24,256.7250377615848,527.6045862098055,1513.9188022734625
w25ih,w25,222.8741136249029,594.2825061484938,2408.273633940149
w26ih,w26,226.1037340251913,460.0245901753879,2299.3777659625457
w27ih,w27,256.33099269663245,508.4867776272724,2440.6575373608725
w28ih,w28,250.742232794284,518.9385806373251,2336.3835079580267
w29ih,w29,267.6744134180629,529.108255843131,2526.8010462761786
w30ih,w30,249.1117562821069,510.0595778143449,2445.7493384630498
w31ih,w31,209.27163905056327,422.7850227594647,2190.4148314478066
w32ih,w32,182.424432379915,510.4721615244862,2072.5378767892826
w33ih,w33,251.78652559963663,568.9958884398613,1427.5070400188267
w34ih,w34,235.9334496481318,476.6232602867128,2448.3357430462
w35ih,w35,222.30383173760697,455.4730355719856,2459.715972239062
w36ih,w36,224.3368247479024,487.2047148739216,2235.6960857016347
w37ih,w37,201.51962760232,455.6787310809791,2445.5911415816563
w38ih,w38,233.13372710761135,483.0732329445482,2268.5489186127584
w39ih,w39,215.010042552762,445.1507920730986,2545.163577455231
w40ih,w40,206.9429118314272,504.6072002398876,2324.577001388088
w41ih,w41,222.98215734962957,458.8017707987371,2622.6140897962277
w42ih,w42,237.1097766070672,474.0800372933717,2117.2021612270014
w44ih,w44,227.7291438702828,472.8954290830636,2233.620403835455
w45ih,w45,215.28454905983708,459.8108979388901,2353.032619939541
w46ih,w46,150.446820027949,469.3969485190945,2475.373997683368
w47ih,w47,224.88287803030653,464.7638722612689,2254.0865410829224
w48ih,w48,240.18786054477405,492.4937879134168,2194.807128869521
w49ih,w49,225.92286637432176,464.4124746786763,2556.626819787034
w50ih,w50,245.7328328711261,501.1202597141111,2371.0776689108807
b01ih,b01,263.7187911589709,546.519564414268,2480.795962758962
b02ih,b02,288.647892618944,573.5727394873796,2694.8071366716927
b03ih,b03,221.31460154422885,580.0072523000752,2721.555038128564
b04ih,b04,251.2255833202577,533.8651966866454,2469.272187734102
b05ih,b05,234.6054813131227,484.65741883703424,2560.0346686125567
b07ih,b07,299.953587337304,616.1510825164371,2354.2446751176226
b08ih,b08,219.4346389100756,454.7041320627858,2927.893856103772
b09ih,b09,235.0107611422989,542.7108186616725,2569.282134677047
b10ih,b10,207.81807168563907,525.4082164336711,2708.667357839528
b11ih,b11,197.6625328891074,547.333277284112,2475.448770184381
b12ih,b12,260.8641746497455,547.8302175848188,2601.3195060441794
b13ih,b13,222.7242950961962,494.7610417510584,2502.3422620794736
b14ih,b14,232.67186727559744,477.60252741934585,2701.542454235293
b15ih,b15,282.9783112679497,563.0298504987927,2553.831455870616
b16ih,b16,197.6026769669834,562.5458209541317,2600.809339977327
b17ih,b17,249.74708616117815,499.0575356881708,2576.0151632342768
b18ih,b18,266.04591199471184,538.2770012453658,2396.733118355986
b19ih,b19,217.943210628196,516.9255144024432,2748.792798949982
b21ih,b21,257.61628785143387,525.7331110448422,2659.928026296165
b22ih,b22,229.84224088807247,536.7529507202074,2604.315349735754
b23ih,b23,278.3460424424071,553.9419350014149,2816.751553180761
b24ih,b24,230.3474842871437,457.13054671977415,2847.33043971678
b25ih,b25,303.8766431288166,487.6035759177972,2627.9721155259685
b26ih,b26,219.98456132391232,698.6339397864405,2778.4929873975016
b27ih,b27,232.1927786231243,554.0397447022227,2601.438968045882
b28ih,b28,244.53591505750387,487.7573410273914,2653.248660896515
b29ih,b29,243.51355462884845,536.1875036931913,2589.1563927391967
g01ih,g01,243.49202997424808,494.2543655173483,2629.784187405776
g02ih,g02,267.7700952065464,742.2359147445806,2726.7342359180284
g04ih,g04,271.9889528208641,558.1578356527517,2467.884822783846
g05ih,g05,221.29287361325825,458.9199937331356,2837.352954691781
g06ih,g06,239.94160821522297,774.4797544477797,2752.529597252593
g07ih,g07,257.13553849384294,541.8377056408366,2576.717389566676
g08ih,g08,260.7067379901387,529.3793147467303,2757.698634886972
g09ih,g09,263.94613634756263,522.8612634495403,2878.187175081317
g10ih,g10,260.6846007877893,515.628712187678,2883.082940363048
g11ih,g11,227.7891736269765,510.43783067969616,2477.791359378796
g12ih,g12,258.2043912918509,553.3243709292799,2901.403324700457
g13ih,g13,256.2275333618812,532.4538870925569,2670.811093724457
g14ih,g14,213.6388748959268,531.170535561383,2804.207283911156
g15ih,g15,242.1395541470371,507.90366089517255,2835.450704629142
g17ih,g17,248.94505201788712,521.6244266990171,2609.969873449561
g18ih,g18,213.65993500454465,520.8944043207684,2774.8623687531194
g19ih,g19,238.92240184390243,559.1120800178708,2678.28404692312
g20ih,g20,243.2442701248433,519.1461799325698,2747.157998171303
g21ih,g21,230.29020138465685,570.26668903436,3031.678072192275
m01iy,m01,173.1188769212548,347.5295389499707,2413.7267999183155
m02iy,m02,107.97214337691702,332.2444615020962,2274.1093273478723
m03iy,m03,95.04491081695896,364.42036776641856,2242.481640260215
m04iy,m04,133.62788690827716,373.5320417989708,2352.476643983207
m06iy,m06,122.22365492559088,392.27631455772377,2359.3968446991225
m07iy,m07,101.90419965113324,372.4707243447391,2365.121374495333
m08iy,m08,163.04131534785034,333.8471105878454,2339.8586720264475
m09iy,m09,127.72988187549294,367.7502626134442,2058.620515730672
m10iy,m10,166.76199184296792,338.7206712707998,2226.541420008953
m11iy,m11,160.25748419785126,335.9100239914851,2252.140028604114
m13iy,m13,105.40910456372076,355.20970805346525,2203.916665215257
m14iy,m14,105.35088050353669,350.7549997087836,2474.9631170684465
m16iy,m16,145.42530948079548,320.40939106372514,2227.603069870352
m17iy,m17,164.30639063914558,334.32564444817007,2284.298275221869
m18iy,m18,139.1073934859523,380.0088275521193,2347.021296526093
m19iy,m19,162.64023885420875,357.9097510675946,2414.0190701788656
m20iy,m20,159.4311117721227,328.4569966764896,2315.4203890483805
m21iy,m21,127.10269594624891,353.70501512155806,2118.561502828319
m22iy,m22,125.19177211357604,380.0919642656142,2157.3863204020386
m23iy,m23,120.2259513029842,370.6605576808773,2207.312124652969
m24iy,m24,132.67751818496214,392.493260323718,2093.9142852269742
m25iy,m25,116.11125038522032,360.39803716155535,2226.300906862576
m26iy,m26,117.57650314241268,337.2213061135536,2203.9085379444846
m27iy,m27,115.6120812246275,354.31268112767714,2260.202591868255
m28iy,m28,184.87259064412615,368.4516472390055,2330.1050755770766
m29iy,m29,128.03094060840158,336.3412331092352,2369.6374807902034
m30iy,m30,107.86728232533612,372.6158851264472,2418.553010090456
m31iy,m31,155.5413947226351,334.304496579596,2332.934178488676
m32iy,m32,164.83029777576505,341.10233329114925,2222.265089817972
m33iy,m33,157.16729805951172,325.40123813547564,2447.4551964876573
m34iy,m34,128.6722872385395,361.9249123345034,2117.5144043020337
m35iy,m35,121.54080019054491,357.08104834871835,2102.7008232919693
m36iy,m36,131.07402219400956,370.3402467108135,2078.21956570398
m37iy,m37,135.9650083891088,417.6232785425863,2111.4731765325528
m38iy,m38,147.1695485832732,316.69337193038,2190.316019903118
m39iy,m39,184.5784683508963,375.78297974678514,2206.234739247649
m40iy,m40,153.1728579939404,368.0286318289804,2423.293216225302
m41iy,m41,140.56145090758784,413.148492136708,2213.277346677006
m42iy,m42,151.78424322179785,401.66850607690014,2183.511336670702
m44iy,m44,100.6341450648208,330.2685728916759,2260.478595998265
m45iy,m45,221.6545528345962,430.3864923091669,2423.835952629086
m47iy,m47,154.3900618819862,324.92881242853565,2058.498098830932
m48iy,m48,125.02449166906062,370.5662629959945,2502.7046584773752
m49iy,m49,133.37041585901582,383.6100773160431,2525.713908111029
m50iy,m50,113.74408151687015,356.29899027945095,2371.86851176168
w01iy,w01,234.576222245213,452.25086831529177,2807.962483096936
w02iy,w02,222.8358978229089,441.8408113333679,2889.750904635713
w03iy,w03,193.7807915134572,389.1421531429581,2673.191746693209
w04iy,w04,215.4605281083981,427.8599568271258,2742.8497688063862
w05iy,w05,248.10278825191733,401.0687250544448,2705.1051058024354
w06iy,w06,222.6788521695306,447.7411179829576,2582.3324952373487
w07iy,w07,200.57095237282644,402.9113812720107,2641.615441541536
w08iy,w08,263.66768931943795,478.0906666601766,2709.803294636859
w09iy,w09,262.2943978733371,462.61923892253657,2793.5551324364046
w10iy,w10,238.0060518560569,477.4699705601402,2843.0949424827186
w11iy,w11,203.76777524126047,409.1351356847453,2650.2183691922114
w12iy,w12,222.57876129482477,443.0212648139348,2793.898920912117
w13iy,w13,230.31579020632248,443.9515250694757,2792.070861136511
w14iy,w14,225.64268880866376,441.6425882959504,2703.8885839147106
w15iy,w15,253.28442742451827,436.6759540252193,2819.252400432788
w16iy,w16,228.7958434664608,457.4652682711112,2923.422634007328
w17iy,w17,210.98049893433776,430.2585988204782,2647.4808615979964
w19iy,w19,248.81804546027877,492.3531880519462,2693.6093764671687
w20iy,w20,196.20422824419276,395.2294483452854,2588.263958019198
w21iy,w21,222.8966301612525,437.7783051669782,2481.687058413602
w22iy,w22,215.5838112748315,432.2784130721846,2590.762468421874
w23iy,w23,217.7617842520931,437.5235053705421,2588.207151005556
w24iy,w24,271.5500614171998,531.7232636276395,2944.335704192816
w25iy,w25,236.82484884624827,472.3741370815533,2899.831355889289
w26iy,w26,197.96894152575945,404.3907852592941,2580.8296203625496
w27iy,w27,251.29254501025696,483.8247736743684,2733.7550078768527
w28iy,w28,245.8141912684524,489.5817334413194,2658.653750088809
w29iy,w29,275.53490706075183,512.7068604160861,2335.8569848280613
w30iy,w30,233.26394385944744,467.4755707080528,2758.311060295749
w31iy,w31,235.23462742336457,459.9802507670727,2332.1343250030427
w32iy,w32,214.66029763863497,433.5288080836745,2729.3618606564696
w33iy,w33,276.5396088401927,505.0613969738688,2220.311335352819
w34iy,w34,219.83121383378176,434.74308187486827,2841.2812622648107
w35iy,w35,213.15475062922164,413.9076908778305,2728.2113676676245
w36iy,w36,219.38815777018627,437.8746686331162,2662.2372367685757
w37iy,w37,200.3492778293474,397.6044243937786,2789.814093540842
w38iy,w38,224.64519346514535,449.4690023404968,2913.1059189091743
w39iy,w39,210.60928827098556,422.1159456340611,2619.549191270223
w40iy,w40,200.9429421398751,400.0431868560286,2718.302836359093
w41iy,w41,228.9473053754388,443.1781925933095,2955.6717818375564
w42iy,w42,248.71599565563352,448.29812196679126,2656.875445606622
w44iy,w44,226.97454615590607,442.318423528586,2546.6245309193155
w45iy,w45,217.88234668299853,432.4320448976868,2490.328065341721
w46iy,w46,156.8043617033603,349.46942786433266,2071.1502611347278
w47iy,w47,229.00039471759325,451.2337592941774,2763.697041586143
w48iy,w48,255.071437863424,493.4653176556568,2639.494894496125
w49iy,w49,240.80416073027757,423.680956557166,2855.182426532997
w50iy,w50,231.6616739432569,434.4048815330983,2806.507997653178
b01iy,b01,274.05373496030234,535.6904779745124,3112.5656120250705
b02iy,b02,289.1737508910947,437.2628128909362,3179.175900934325
b03iy,b03,220.6904351695112,440.09167239549146,3142.763405859072
b04iy,b04,261.8163334602054,519.0829004215822,2904.2683521320737
b05iy,b05,243.9682663683265,441.79664342446847,3175.3022286501728
b07iy,b07,306.959246170141,516.7614850155904,3021.6463622399547
b08iy,b08,219.50013952630337,422.8286668030679,3192.2629011414133
b09iy,b09,257.1775943410082,516.1461135089311,2912.148938593352
b10iy,b10,219.09625264295985,458.246460314021,3204.972163420559
b11iy,b11,208.093399280442,431.7214228665263,3052.3199936382584
b12iy,b12,261.608862494153,521.1981771594607,3150.4611817177706
b13iy,b13,237.82623781782,452.26698471794185,2863.045970462221
b14iy,b14,206.37799721989123,422.7994299274864,3345.5804498253124
b15iy,b15,264.27513962759974,474.5544715058304,3121.088317495565
b16iy,b16,207.06898107529625,423.0411777797832,2997.727617970476
b17iy,b17,257.52037877302587,493.9310654806071,2846.087010291081
b18iy,b18,279.8648944846927,527.0057784682535,2818.7634982433606
b19iy,b19,227.8081968254833,461.91815285443465,3198.203902248897
b21iy,b21,245.0912055554548,409.1103850642685,2967.6128447442416
b22iy,b22,263.7086385455812,537.6238787677587,3107.3586092264823
b23iy,b23,288.7594368879212,414.78766144795,3220.388678496445
b24iy,b24,215.11254029530969,429.49404058572367,3253.3561134632214
b25iy,b25,244.4420990767974,409.63133688978223,3091.1832755365767
b26iy,b26,222.18268661355455,457.2261884924344,3196.294957464381
b27iy,b27,243.2115441213324,527.0241419954075,3052.739290841647
b28iy,b28,242.086187044436,373.3007209566589,3075.902446984396
b29iy,b29,256.97292684152563,392.47507183763054,3126.480067797557
g01iy,g01,221.2917137538132,387.3823252605685,3204.972415703394
g02iy,g02,238.8938271613077,480.5342286855891,3415.022099484703
g04iy,g04,293.41506050551266,430.3831462789019,3300.279533722105
g05iy,g05,239.5148623890964,459.0901195697903,3176.6474534877275
g06iy,g06,253.87971198518665,687.8267740573851,3086.763518180809
g07iy,g07,248.5321369348172,469.2016289361264,2806.8438305758195
g08iy,g08,261.95731947680747,466.8309058671115,3518.3187966766877
g09iy,g09,294.9904721727721,485.67699391265216,3240.7695682285803
g10iy,g10,226.37983868152944,450.6400738429172,3375.042039790198
g11iy,g11,234.51623199169245,448.0231302733265,2932.441659503471
g12iy,g12,216.53340344376576,437.7768136382052,3416.157499112937
g13iy,g13,279.3586954149057,436.4714263883124,3201.9581364530795
g14iy,g14,220.28976638483476,432.9775367116439,2819.867308347823
g15iy,g15,255.1800138724648,453.9984791194459,3361.7266803423167
g17iy,g17,277.2063916258178,462.4135295305069,3120.1528368583317
g18iy,g18,224.7503872370679,445.0410340876351,3393.847887006581
g19iy,g19,237.1012673921101,466.5036252266053,3099.538731976247
g20iy,g20,233.0804332561712,466.89677587973335,3314.550878983571
g21iy,g21,238.8298317945656,470.4892401647393,3083.440910741908
m01oa,m01,168.5136685419281,517.2472484308884,991.6455283041448
m02oa,m02,102.78756599985326,540.1389330616544,926.8877995414744
m03oa,m03,96.6995231897799,504.8927931535151,890.7578603524491
m04oa,m04,144.86426959605757,456.7050318827826,857.2556021151061
m06oa,m06,113.95588841285436,533.5426860027248,1007.0013567586836
m07oa,m07,94.33327436042616,519.8412785874309,1094.1215725368504
m08oa,m08,125.53968516010404,505.6400232682921,896.6506559372104
m09oa,m09,131.21205021174225,497.78654773659633,958.7578434447532
m10oa,m10,152.12439177159757,500.7173968687762,1042.343719992561
m11oa,m11,148.28921834112825,505.0764798276406,890.0709133058161
m13oa,m13,104.83776774102476,484.1991830399054,858.8505700470064
m14oa,m14,105.7984871228396,491.1619294353186,1071.8981665761148
m16oa,m16,141.37744097913753,437.4523191359714,882.6100381084632
m17oa,m17,147.33808129712182,440.0688432217485,779.8101037520261
m18oa,m18,137.6029541450268,461.9324361412689,801.581648331566
m19oa,m19,160.31784090019423,561.7826730301848,1024.5995629365195
m20oa,m20,131.12424905456837,548.2212067753201,1041.870934577001
m21oa,m21,119.59231016002369,572.1734115080242,950.5463854016934
m22oa,m22,120.2201560472056,539.3245283409917,1019.2744611242476
m23oa,m23,116.45163409354282,469.46417897517495,813.7626560971718
m24oa,m24,125.32528621453858,536.3052034679065,1009.1898102494332
m25oa,m25,111.42068883422203,491.4253820161308,951.3887458253472
m26oa,m26,108.55349550134213,443.7953429441906,876.2339338125003
m27oa,m27,105.0791308626788,537.5896158376828,905.4421102526942
m28oa,m28,133.68376755755335,521.6245575038797,983.405001490932
m29oa,m29,118.31704236484428,523.2795824639509,902.5676228253416
m30oa,m30,95.60194982174497,397.6524304507205,714.1239247471192
m31oa,m31,149.70873052887205,467.26060268196943,866.7222041421328
m32oa,m32,158.2202750022834,485.0153120966473,808.8697102361075
m33oa,m33,136.61644778486374,507.07987108401016,900.8767928046038
m34oa,m34,122.65401514610753,497.4775541295717,906.778912659791
m35oa,m35,114.76319472442997,480.0407245961027,988.710944249361
m36oa,m36,121.02878309417866,507.3367053437218,941.6907913015932
m37oa,m37,140.78951986444392,444.8904361750264,891.0272190401104
m38oa,m38,138.02917181166836,546.7587680531338,1074.0541011695584
m39oa,m39,147.97238983389332,455.63384684037385,818.427312918952
m40oa,m40,134.9123974906123,523.1228530348806,938.87374681509
m41oa,m41,143.76992741256214,546.0536435559416,1016.7316105683084
m42oa,m42,132.03803385443732,539.4894175725219,864.8259941365548
m44oa,m44,106.37150172209896,560.7036374848158,1022.4565876744366
m45oa,m45,182.3824970683035,553.2957942722253,946.9209644448084
m47oa,m47,140.75569654998105,485.4351746329795,898.49771242602
m48oa,m48,130.38773757407512,491.4570788807878,906.812892722042
m49oa,m49,137.33886241316645,487.2254744937652,951.3199479983332
m50oa,m50,118.33137550762288,582.6103490562476,1054.5153143191824
w01oa,w01,233.12615325707037,532.3837171743266,1140.3213143835023
w02oa,w02,210.68020964042648,434.3022555233715,1022.3396691823594
w03oa,w03,211.1408392917563,631.4158873402115,1133.431395632148
w04oa,w04,226.4841763337297,631.2076800951148,1303.5322083538565
w05oa,w05,223.06834958631413,459.54121228857787,895.4381776635297
w06oa,w06,203.58872714171932,592.172777419347,1017.801825079512
w07oa,w07,203.58072520374895,592.9018212834297,1001.9057998746208
w08oa,w08,248.7994570812778,530.0967397263662,1276.8318851415063
w09oa,w09,251.3109366156937,541.5314412839142,1007.9019907563892
w10oa,w10,220.06848036710937,466.3709529460469,993.1330550399124
w11oa,w11,196.2358698747714,587.1549545090339,1136.4836621573556
w12oa,w12,234.5284005217455,658.070625343662,1201.1744050192444
w13oa,w13,241.01999435283832,619.5733364548363,1170.83739451214
w14oa,w14,220.05742935441984,621.0023267648295,1004.8033741534828
w15oa,w15,226.3969006320572,470.845276599149,954.1560517941184
w16oa,w16,210.32553575829616,609.1967647530579,1042.0561876725349
w17oa,w17,211.1504319713553,604.0691584842814,1053.9369352788665
w19oa,w19,247.5223431825084,669.3324681225724,1207.7264494662384
w20oa,w20,178.79622695354922,520.1803022337858,1018.10581598302
w21oa,w21,231.65152212494172,472.713805088351,958.2258533475886
w22oa,w22,185.6585066844881,586.8380790855238,1043.5811733828343
w23oa,w23,199.3954241522687,573.7399190347594,1014.7719405094224
w24oa,w24,242.6616061073996,531.86111942695,1022.5890119773997
w25oa,w25,214.75890318778968,643.963865329017,1049.2279677412944
w26oa,w26,171.60113325738635,494.4199396492204,970.1148214196326
w27oa,w27,243.5607378226252,560.1640958917617,951.5983165350418
w28oa,w28,242.30201664186967,584.4842212747548,1168.2091785443831
w29oa,w29,279.366089809504,604.3362903646662,972.6522648907278
w30oa,w30,230.61005674565675,637.5423435263679,1123.9110831601088
w31oa,w31,201.4792743891597,582.7865563024478,1001.9903716688342
w32oa,w32,214.77775451027912,502.0600735774663,1024.8298374361862
w33oa,w33,244.0503126717368,546.1998417793006,1025.2969162019922
w34oa,w34,218.6744107452244,491.11425599879294,925.6956942294732
w35oa,w35,211.3891216323652,663.739573041122,1199.8339529281047
w36oa,w36,216.68799372077703,610.7322973907677,1068.947516463801
w37oa,w37,194.04577558714496,556.3833277178225,1170.2411487237405
w38oa,w38,224.51470094228435,651.8728356994042,1114.959167122101
w39oa,w39,199.7283791763547,438.8467074059711,867.0381527320577
w40oa,w40,205.9952889673924,457.12157105078535,829.8142638588076
w41oa,w41,220.98664813357004,467.16971272454975,890.8772317356445
w42oa,w42,218.61182941834596,463.5192643169708,1009.8088760426511
w44oa,w44,211.92269511976008,440.8629227114768,874.3333468961005
w45oa,w45,206.84938866913896,608.9711406264831,1028.0347396738343
w46oa,w46,182.6284196427221,548.3420147518817,1070.7775393214265
w47oa,w47,226.31371886362817,607.5821584760633,1113.156663294145
w48oa,w48,238.42471224186824,527.8378166263903,965.98234686325
w49oa,w49,207.276338619768,452.901152082808,845.6832249425278
w50oa,w50,241.8596338983468,723.4979467026884,1279.184848045665
b01oa,b01,250.67331489699995,798.1888160535318,1372.5213145799853
b02oa,b02,258.4018364682899,627.2139090684099,1298.5997168155493
b03oa,b03,209.20395274306748,663.5133975608355,1550.60434270772
b04oa,b04,247.24986314837963,749.8972512092573,2903.080070346983
b05oa,b05,203.15095405293516,642.2639084032882,1573.357818305492
b07oa,b07,311.7779709979216,724.9787677244713,1181.877037949254
b08oa,b08,245.17244945671192,631.5157714474811,1839.833084471886
b09oa,b09,240.2683141040895,676.5637669206761,1167.1185772549877
b10oa,b10,208.23095275949024,628.758017046805,1345.9935871716032
b11oa,b11,201.7279055200032,738.9345367074723,1917.1286413435064
b12oa,b12,261.65556404955584,776.1431342056479,2703.383570546061
b13oa,b13,230.509903012923,694.4164898557875,3104.351650267565
b14oa,b14,215.16940231647155,693.598789872074,965.1548648378536
b15oa,b15,280.2636015513985,583.835827358264,1143.2542131125908
b16oa,b16,211.6044557908876,594.2781546251525,1065.2363036611457
b17oa,b17,266.0251175843406,739.0208421245613,1560.5289597291587
b18oa,b18,252.7819443796752,841.1750839915255,1221.1785158704963
b19oa,b19,185.21179249961529,606.4144799451823,1696.9270902952976
b21oa,b21,240.3628843369401,519.5014589705485,817.3450172990532
b22oa,b22,262.2699951793803,882.5330060783733,2707.3791788265207
b23oa,b23,274.26255305040775,584.0520724895302,1188.6713695167562
b24oa,b24,213.12922309587685,650.098239994677,1042.056741097415
b25oa,b25,223.2524963279994,656.1979622601943,1229.1937385582082
b26oa,b26,218.4479354369172,729.9490455818094,1420.9352974367057
b27oa,b27,228.51376199300284,757.688971114466,1835.931163751432
b28oa,b28,220.60300539057133,733.2617929871382,2097.6567683383614
b29oa,b29,239.75665167257512,778.4249457101529,2748.929102890092
g01oa,g01,250.04879679004856,776.0557561983361,1965.493169337072
g02oa,g02,232.50721763515455,691.7133427021179,1184.740046056385
g04oa,g04,280.2464751939845,827.1171269364547,2208.4814293353943
g05oa,g05,241.6106440673016,749.4134981487897,1516.7632110821926
g06oa,g06,228.3424019719768,566.3650303557567,1233.56717222669
g07oa,g07,239.07720991416295,521.4028531955199,994.5187310795396
g08oa,g08,258.3510530433856,673.7270706303299,1213.6174976376626
g09oa,g09,275.1382447019293,606.0036288633175,1241.8218087431158
g10oa,g10,243.9483223986024,822.2663753819843,1618.1043822545332
g11oa,g11,232.55940732021028,549.354222255748,1487.7786946327296
g12oa,g12,227.7115768247577,670.8152903637756,1163.1248094012865
g13oa,g13,252.56927629601168,598.5829249226466,1378.2787419881006
g14oa,g14,238.8412536544033,681.5224220416753,3000.357320581488
g15oa,g15,243.25107656325525,812.3987193179993,2330.0730151335288
g17oa,g17,272.2919082977317,857.7900678821645,1837.5696634103797
g18oa,g18,185.2727221697437,616.01435950958,2031.7813314590924
g19oa,g19,233.8050993795528,696.9501825881694,1279.5280505563385
g20oa,g20,215.41463725970524,618.3700999920164,1237.660587124037
g21oa,g21,227.28346782227052,631.3345967518351,1103.8360190991848
m01oo,m01,167.83452047177423,473.6300670763384,1025.0426216957942
m02oo,m02,107.62546614336576,442.0037680020867,992.4126810462948
m03oo,m03,98.45762922231567,481.5493915648829,1058.1366306281725
m04oo,m04,135.87903963263565,516.8564506780998,1071.360562658095
m06oo,m06,117.37827101857452,480.9619306873682,1174.291772390287
m07oo,m07,93.50237186626798,457.1307851400487,1180.881754519563
m08oo,m08,136.0214915146065,478.433713746725,1164.2294575915712
m09oo,m09,122.55007981226694,465.59602281985696,1230.2992982801209
m10oo,m10,158.7108005326615,482.17702843267256,1107.1002345802772
m11oo,m11,149.67200686807814,465.94830318165305,1230.69194753898
m13oo,m13,112.8394887477021,457.1046364148084,1036.8356268135772
m14oo,m14,117.3495717162772,460.0619982493348,1275.0030564118974
m16oo,m16,146.8627881812489,448.838289830318,1169.3887543466603
m17oo,m17,147.75409303194377,445.7801190896535,971.3294337773264
m18oo,m18,157.089785961264,473.5350472951192,1120.0685233151992
m19oo,m19,162.87572614199237,498.7982684392696,1145.2953021599444
m20oo,m20,142.73247402915908,453.4604876899047,1221.4572320053298
m21oo,m21,124.19123363997446,455.0543050881828,1125.632377998581
m22oo,m22,123.34540231422775,473.1661994128114,1205.2696495025875
m23oo,m23,120.61166966481656,504.2701260949533,1044.941191891124
m24oo,m24,130.9143520509354,516.2419599210377,1355.0608483728483
m25oo,m25,110.63399094719594,511.54433165584953,1206.6376038304843
m26oo,m26,118.51652457217642,494.21023160907606,1175.069840622172
m27oo,m27,112.63480086273503,495.3415622132108,1072.1894675837789
m28oo,m28,136.86956232089025,454.7420652206818,1009.8064434496512
m29oo,m29,124.24641993098544,490.3501687958772,1276.825960507425
m30oo,m30,108.21776208451509,430.1514380566368,1094.4485209899992
m31oo,m31,153.69763503768868,465.51616849709376,1078.140325689924
m32oo,m32,158.1651569265887,501.5736045258184,1080.862365776352
m33oo,m33,138.56660298049047,482.780599458732,1100.4631992302498
m34oo,m34,125.35765333207456,496.6379957972336,1094.7276086641093
m35oo,m35,105.28693731017566,475.8597326391274,1364.5198878439471
m36oo,m36,120.07766025253493,499.07994458122886,1118.988446445543
m37oo,m37,132.04031459061676,505.4202159641089,1232.1982688070018
m38oo,m38,145.89701326887413,439.5635678893503,1188.1061275746597
m39oo,m39,149.66335965996183,488.8199571141142,1075.6536806021877
m40oo,m40,140.94723177742463,435.9101210238805,1249.567338882905
m41oo,m41,153.6862345683011,484.3059480560017,1129.4297914145254
m42oo,m42,126.7048127622186,519.3299837005288,1205.3392861112593
m44oo,m44,110.20437537825964,428.9720432139665,1018.090096171092
m45oo,m45,189.11500861812004,494.53751252773225,1082.885054496565
m47oo,m47,138.69747198246384,484.9694075052783,1136.8665584577316
m48oo,m48,134.18808687349468,449.3154394808967,1155.787357482868
m49oo,m49,171.4123753207624,444.6884091991099,990.3873687537932
m50oo,m50,120.96485189702484,491.3045949007064,1150.134414453517
