File,group,f1,f2,vowel
w45iy,women,473.3336585810318,2725.8759107783344,iy
w46iy,women,348.5825331701616,2065.8940297423082,iy
w47iy,women,452.28914460454746,2770.161019956391,iy
w48iy,women,535.1025117063508,2862.2079346750525,iy
w49iy,women,421.5297385065858,2840.685386062809,iy
w50iy,women,466.7923101031071,3015.7496088071844,iy
b01iy,children,436.02628521553135,2533.4787103784784,iy
b02iy,children,324.81910431677085,2361.639357757413,iy
b03iy,children,341.9128456240258,2441.653061443702,iy
b04iy,children,415.32672087575406,2323.7526226631458,iy
b05iy,children,336.4170547771968,2417.912946349917,iy
b07iy,children,455.18852149832776,2661.6123298687976,iy
b08iy,children,314.1773053577999,2371.9691568154694,iy
b09iy,children,381.29917019504603,2151.3287511188737,iy
b10iy,children,369.8779388154611,2586.9234144320003,iy
b11iy,children,352.75415335139246,2494.0123377807836,iy
b12iy,children,392.96601126700284,2375.3424675780993,iy
b13iy,children,357.83564045707897,2265.2546462955756,iy
b14iy,children,309.737578259732,2450.930424810939,iy
b15iy,children,365.66928454443456,2404.9633932162296,iy
b16iy,children,322.3941657600196,2284.5291317585493,iy
b17iy,children,406.4251219373684,2341.867805128625,iy
b18iy,children,481.3359461910431,2574.4920662145523,iy
b19iy,children,358.35785776405197,2481.1787370125717,iy
b21iy,children,315.3920310085806,2287.7968306866733,iy
b22iy,children,421.2792281252997,2434.90977261619,iy
b23iy,children,338.19732164856094,2625.745476451489,iy
b24iy,children,331.21236956694315,2508.8864700328327,iy
b25iy,children,304.2058060983892,2295.6151432952524,iy
b26iy,children,352.77882209139767,2466.143013086872,iy
b27iy,children,424.73810914951633,2460.256771557564,iy
b28iy,children,273.16029221029333,2250.7709309411293,iy
b29iy,children,307.65723051219675,2450.8160337584936,iy
g01iy,children,312.5692740661309,2586.0134447397672,iy
g02iy,children,403.801021904073,2869.70070242214,iy
g04iy,children,355.9013179975941,2729.1352971592,iy
g05iy,children,372.7039197286612,2578.9031543968213,iy
g06iy,children,542.4939573297861,2434.5527383896415,iy
g07iy,children,404.36780474415457,2418.996883286882,iy
g08iy,children,358.58418021764555,2702.506294237887,iy
g09iy,children,396.3055850211614,2644.4223130869336,iy
g10iy,children,380.40113840782965,2848.9917089752703,iy
g11iy,children,338.21847101946156,2213.738236742293,iy
g12iy,children,353.7060134215575,2760.1175132815297,iy
g13iy,children,341.9449430411512,2508.5110419473663,iy
g14iy,children,338.6550521058342,2205.570102996036,iy
g15iy,children,356.23028001402093,2637.7816044486713,iy
g17iy,children,372.17619100433456,2511.272971083541,iy
g18iy,children,346.30854178448493,2640.9216741038017,iy
g19iy,children,371.47050962014055,2468.12065350037,iy
g20iy,children,380.7126071731748,2702.72011274505,iy
g21iy,children,368.77096981734877,2416.810838502149,iy
m01oa,men,693.8770409257554,1330.2730307687173,oa
m02oa,men,662.3272621514207,1136.5650965244997,oa
m03oa,men,623.2265720234202,1099.528405511582,oa
m04oa,men,510.92187219058155,959.0230161749749,oa
m06oa,men,629.7692642767042,1188.618118491686,oa
m07oa,men,571.41304953233,1202.6658329658594,oa
m08oa,men,588.7810583302916,1044.0845223107294,oa
m09oa,men,571.6161160227274,1100.9566995494865,oa
m10oa,men,621.2995895967092,1293.3597464355826,oa
m11oa,men,590.2648944662211,1040.1941778979647,oa
m13oa,men,597.3536494984739,1059.5588352100583,oa
m14oa,men,566.2566257363192,1235.7827481379943,oa
m16oa,men,583.2648623977506,1176.8035049968373,oa
m17oa,men,466.3661474029809,826.4094116053932,oa
m18oa,men,555.6018128424447,964.1241491386683,oa
m19oa,men,671.5120030451466,1224.72788474506,oa
m20oa,men,710.2588218161106,1349.8164852648385,oa
m21oa,men,704.3825834098366,1170.1842573136366,oa
m22oa,men,610.7383546654872,1154.2401181983473,oa
m23oa,men,540.157393197037,936.301287050463,oa
m24oa,men,643.1373886587039,1210.2207754611757,oa
m25oa,men,564.8145353160405,1093.4685346810506,oa
m26oa,men,592.4293134365535,1169.6983216960664,oa
m27oa,men,639.3981515115929,1076.9144242010998,oa
m28oa,men,621.6301946082921,1171.9429878472104,oa
m29oa,men,672.7788178990933,1160.4281892658412,oa
m30oa,men,453.2237170887522,813.9215929575649,oa
m31oa,men,518.3543082933982,961.4959746914717,oa
m32oa,men,521.8344657792171,870.2737472377773,oa
m33oa,men,580.9167517898522,1032.055204873646,oa
m34oa,men,587.5274795156986,1070.9177220370273,oa
m35oa,men,610.7056276386634,1257.8335687436875,oa
m36oa,men,664.2199050820993,1232.888851578875,oa
m37oa,men,551.5656392940288,1104.6764725346704,oa
m38oa,men,626.3342647619493,1230.3723782354,oa
m39oa,men,555.8910466135146,998.5132112342643,oa
m40oa,men,520.5569196284539,934.2685427078836,oa
m41oa,men,650.6442477506916,1211.475432367103,oa
m42oa,men,622.684320239336,998.1911947546921,oa
m44oa,men,780.051341472036,1422.4424089525608,oa
m45oa,men,623.1531683291698,1066.4762054214598,oa
m47oa,men,570.5822169729647,1056.0973812595785,oa
m48oa,men,499.98485832664437,922.5479399522164,oa
m49oa,men,582.466786618733,1137.280996509102,oa
m50oa,men,705.1224364477509,1276.2602121789998,oa
w01oa,women,494.911888535286,1060.0597971590144,oa
w02oa,women,420.75969645176116,990.4607296072745,oa
w03oa,women,707.3676998207666,1269.7696958660206,oa
w04oa,women,600.4762390465717,1240.0674811663366,oa
w05oa,women,430.51659331082476,838.882310137775,oa
w06oa,women,654.5650632360325,1125.0390787942931,oa
w07oa,women,591.7029401917856,999.87988955362,oa
w08oa,women,531.4169295650802,1280.0117961920441,oa
w09oa,women,574.9215844805998,1070.0479516996545,oa
w10oa,women,486.1748155629692,1035.305215330114,oa
w11oa,women,640.8943988543069,1240.5004979905575,oa
w12oa,women,662.9840661549147,1210.1428942903947,oa
w13oa,women,691.2309569742584,1306.2522304474107,oa
w14oa,women,594.1387460101621,961.3371657018092,oa
w15oa,women,480.3285916057204,973.3737499516675,oa
w16oa,women,585.2556842139761,1001.1039821475606,oa
w17oa,women,627.3767089221316,1094.60229276701,oa
w19oa,women,670.357739262205,1209.5764225845032,oa
w20oa,women,532.8388839399454,1042.8814093720696,oa
w21oa,women,486.95646602065807,987.0967807012958,oa
w22oa,women,554.1359487614684,985.4265839790978,oa
w23oa,women,566.0211110814173,1001.1197098289946,oa
w24oa,women,532.7069235848198,1024.2152072500571,oa
w25oa,women,633.0254860083957,1031.4057666476115,oa
w26oa,women,503.21197944077994,987.3659220090515,oa
w27oa,women,636.4929852771353,1081.264682471044,oa
w28oa,women,576.1015023940596,1151.4546302073425,oa
w29oa,women,617.0775548772727,993.1587609978548,oa
w30oa,women,681.6142864011732,1201.604659996773,oa
w31oa,women,592.5754116542613,1018.8204421399276,oa
w32oa,women,469.5620655890912,958.4932972560248,oa
w33oa,women,559.6704609895587,1050.5832368472288,oa
w34oa,women,507.1159982336888,955.857196784287,oa
w35oa,women,694.5177711059831,1255.4713272057397,oa
w36oa,women,605.8119279147016,1060.3355325323867,oa
w37oa,women,543.4822172375456,1143.1062408353648,oa
w38oa,women,637.3446638828309,1090.110274115179,oa
w39oa,women,449.8109487801964,888.7004221003509,oa
w40oa,women,481.35498275672495,873.8052543721772,oa
w41oa,women,458.083830121265,873.5507533252987,oa
w42oa,women,525.2364525358566,1144.2640524842661,oa
w44oa,women,465.4579996145018,923.111084369529,oa
w45oa,women,666.5707164028425,1125.2714737950207,oa
w46oa,women,546.9504148444263,1068.060085826094,oa
w47oa,women,609.0032252107457,1115.7602122671183,oa
w48oa,women,572.3752639642879,1047.4891782186328,oa
w49oa,women,450.6015700071674,841.3893122933672,oa
w50oa,women,777.4389567269876,1374.5555716611634,oa
b01oa,children,649.6873076414166,1117.1663391110762,oa
b02oa,children,465.9235913789834,964.6601184611793,oa
b03oa,children,515.4920397262553,1204.6843339851391,oa
b04oa,children,600.0050590869608,2322.8018589664853,oa
b05oa,children,489.06784528720743,1198.072487020834,oa
b07oa,children,638.5963795042226,1041.0544847023832,oa
b08oa,children,469.2395264125509,1367.0638870299808,oa
b09oa,children,499.806539580627,862.2003215352103,oa
b10oa,children,507.50794495957615,1086.4313787403812,oa
b11oa,children,603.7741308911969,1566.4617388049223,oa
b12oa,children,585.185990640465,2038.2608865441434,oa
b13oa,children,549.4254008978177,2456.176768397695,oa
b14oa,children,508.1218049317206,707.0603915708855,oa
b15oa,children,449.876341074328,880.9377537519534,oa
b16oa,children,452.89163313911325,811.8026979276578,oa
b17oa,children,608.0942399977962,1284.062123380696,oa
b18oa,children,768.2796309031007,1115.3523176029228,oa
b19oa,children,470.4586572477476,1316.4824831026785,oa
b21oa,children,400.4948938925197,630.1089252481227,oa
b22oa,children,691.5481961998262,2121.488006285602,oa
b23oa,children,476.20714157630965,969.1837796899845,oa
b24oa,children,501.3354276727385,803.6015632985104,oa
b25oa,children,487.3143534016136,912.8400061585219,oa
b26oa,children,563.2016952838029,1096.3411394929433,oa
b27oa,children,610.6349885531527,1479.6095072002402,oa
b28oa,children,536.5593860245058,1534.9462340383013,oa
b29oa,children,610.1994244818446,2154.8576593914895,oa
g01oa,children,626.1803095600536,1585.908114698805,oa
g02oa,children,581.2583952901957,995.5570544825034,oa
g04oa,children,683.9767731618031,1826.2830649142647,oa
g05oa,children,608.3976464563434,1231.3564809460622,oa
g06oa,children,446.6962005542186,972.9233611332779,oa
g07oa,children,449.3559146673659,857.0971012513717,oa
g08oa,children,517.5061596739768,932.2091361536194,oa
g09oa,children,494.4904240302898,1013.3091016752744,oa
g10oa,children,694.1039721620905,1365.8988287998586,oa
g11oa,children,414.7146264213458,1123.1434301327865,oa
g12oa,children,541.9917060588899,939.7579465801435,oa
g13oa,children,468.94800390892425,1079.78533629062,oa
g14oa,children,533.0553938217993,2346.741062953439,oa
g15oa,children,637.4493232378036,1828.293707600172,oa
g17oa,children,690.3972737775867,1478.9785210816872,oa
g18oa,children,479.351381603293,1581.0300089856069,oa
g19oa,children,554.9719777206826,1018.8708325311437,oa
g20oa,children,504.22557003593204,1009.2016335551814,oa
g21oa,children,494.8420742669888,865.1901989086873,oa
m01oo,men,635.3654474399933,1375.0745766607783,oo
m02oo,men,541.9923053167834,1216.9127861899847,oo
m03oo,men,594.4120823956671,1306.136419416659,oo
m04oo,men,578.2140484539493,1198.5450263331434,oo
m06oo,men,567.7053573789224,1386.080036229081,oo
m07oo,men,502.4812509729374,1298.0332118308752,oo
m08oo,men,557.1012881850585,1355.6605898191597,oo
m09oo,men,534.6512303517388,1412.7720197061233,oo
m10oo,men,598.2943507686647,1373.710851048002,oo
m11oo,men,544.5371879088278,1438.2658499212293,oo
m13oo,men,563.9272686310069,1279.1379401317238,oo
m14oo,men,530.4017659872065,1469.9407369731261,oo
m16oo,men,598.4460292125016,1559.1719167031756,oo
m17oo,men,472.4187134146318,1029.3734102452433,oo
m18oo,men,569.5571692678025,1347.1929082532931,oo
m19oo,men,596.2252672344483,1368.9983321901025,oo
m20oo,men,587.4896989506425,1582.4830630063998,oo
m21oo,men,560.2013665140171,1385.7264710967418,oo
m22oo,men,535.8197725618594,1364.8635728283652,oo
m23oo,men,580.204516078733,1202.291326013952,oo
m24oo,men,619.0775399395055,1624.9894460483513,oo
m25oo,men,587.9380360704878,1386.836094436825,oo
m26oo,men,659.7289333031691,1568.6190267375955,oo
m27oo,men,589.1491760912672,1275.2403384410993,oo
m28oo,men,541.9250195052532,1203.4061029683116,oo
m29oo,men,630.4415803225764,1641.6108886347354,oo
m30oo,men,490.2644086599165,1247.3959389186878,oo
m31oo,men,516.4191248645483,1196.0321061919153,oo
m32oo,men,539.6497542216381,1162.9142857109857,oo
m33oo,men,553.079216229153,1260.703773933069,oo
m34oo,men,586.5359501757105,1292.8875832398874,oo
m35oo,men,605.3865886771562,1735.9359984141265,oo
m36oo,men,653.4099148090063,1465.0120755257947,oo
m37oo,men,626.6091645555101,1527.6530368123038,oo
m38oo,men,503.5378309349042,1361.0235836242225,oo
m39oo,men,596.3793942220802,1312.3394024612771,oo
m40oo,men,433.7719687041231,1243.4381733153562,oo
m41oo,men,577.0694564036924,1345.759717372604,oo
m42oo,men,599.4160911172988,1391.215192704058,oo
m44oo,men,596.7862439132412,1416.3677425387862,oo
m45oo,men,556.9762520870705,1219.6066907275865,oo
m47oo,men,570.0347526477481,1336.2769638967306,oo
m48oo,men,457.1119758096381,1175.8426178392135,oo
m49oo,men,531.6147088202308,1183.9851945039995,oo
m50oo,men,594.6167855678025,1391.9862252285109,oo
w01oo,women,453.64125206204494,1255.5134537152753,oo
w02oo,women,503.91619310500255,1238.7540587173185,oo
w03oo,women,588.2793590238052,1243.5606074745451,oo
w04oo,women,508.1909143052208,1266.5761440822164,oo
w05oo,women,497.1911455689674,1141.2593989800064,oo
w06oo,women,558.7190405033008,1225.5660878474844,oo
w07oo,women,568.0754304094195,1228.9188934690342,oo
w08oo,women,550.5829558938256,1552.0671315550992,oo
w09oo,women,534.8137369909535,1291.1426569821476,oo
w10oo,women,517.4871195021294,1261.8148608422518,oo
w11oo,women,605.5691252494557,1752.8929030387903,oo
w12oo,women,512.492597560943,1349.9276002368547,oo
w13oo,women,609.7268866418865,1353.5992320734338,oo
w14oo,women,487.93917898135044,1122.3515958596704,oo
w15oo,women,506.68965545858106,1208.4630645894115,oo
w16oo,women,533.1120236692072,1110.0593604581113,oo
w17oo,women,506.0480505550156,1245.6429709051706,oo
w19oo,women,520.3185101727552,1331.8974485505664,oo
w20oo,women,514.8560248988703,1092.0719864286555,oo
w21oo,women,506.46271458366584,1180.3677796816478,oo
w22oo,women,447.78782190357305,1027.1041148854033,oo
w23oo,women,597.2943559077049,1294.8790274153046,oo
w24oo,women,552.7208709830625,1227.3554913308317,oo
w25oo,women,556.2041448345651,1127.2317189548482,oo
w26oo,women,511.1904728873461,1151.5384573631695,oo
w27oo,women,657.1685079724417,1453.163237685017,oo
w28oo,women,520.9255290030964,1384.3982020470282,oo
w29oo,women,585.3617202065002,1117.4810261550517,oo
w30oo,women,582.9655384270906,1472.8392224917663,oo
w31oo,women,480.49990418830447,1151.3811239442157,oo
w32oo,women,490.9619260020282,1044.92651941655,oo
w33oo,women,641.8511541305984,1441.33143518736,oo
w34oo,women,579.5835130587902,1370.605775029204,oo
w35oo,women,555.8755102918238,1345.3808684599996,oo
w36oo,women,468.3006568439238,1365.293124771648,oo
w37oo,women,454.09970019072927,1132.4556501541333,oo
w38oo,women,528.3911423502085,1163.3007894977159,oo
w39oo,women,481.1618570161402,1093.5414113814668,oo
w40oo,women,535.5533493665866,1034.950356392401,oo
w41oo,women,460.6302176193012,1095.5858243585933,oo
w42oo,women,547.2003789088179,1637.486990957492,oo
w44oo,women,534.9540560194812,1193.696511428828,oo
w45oo,women,534.1612528296266,1201.599351341657,oo
w46oo,women,510.74467557570404,1346.131579550924,oo
w47oo,women,499.2162295456959,1117.9905941616407,oo
w48oo,women,564.4567081090939,1173.3597867787764,oo
w49oo,women,513.3616102170467,1108.3901232022606,oo
w50oo,women,608.6707886263337,1292.750054345451,oo
b01oo,children,490.12342252154565,1300.7345630077386,oo
b02oo,children,448.10872656158455,1871.7554598458612,oo
b03oo,children,476.11899214417195,1487.516854595096,oo
b04oo,children,458.6925052374776,1530.4606184588106,oo
b05oo,children,411.3626630906918,1223.6025259639111,oo
b07oo,children,778.6365737649955,2001.1718975887288,oo
b08oo,children,477.63076235640415,1376.9590178570384,oo
b09oo,children,553.0608805060256,1072.2728128686515,oo
b10oo,children,499.00941177140226,1444.2436044255937,oo
b11oo,children,558.5547658352755,1322.0999431057735,oo
b12oo,children,483.2353407912521,1361.6277586052024,oo
b13oo,children,557.4802714414749,2061.3302350035156,oo
b14oo,children,480.1682640792817,1103.3567239877068,oo
b15oo,children,454.57079047673994,1376.4928880203536,oo
b16oo,children,485.8808805934981,1198.020167898839,oo
b17oo,children,481.9525096347815,1520.848168483736,oo
b18oo,children,529.391352666474,1858.8872131656647,oo
b19oo,children,505.8459101365415,1264.9739266252361,oo
b21oo,children,446.2331042138221,1361.9429764519361,oo
b22oo,children,487.16781403685854,1545.0443766161964,oo
b23oo,children,474.64302252008014,1525.5839993913214,oo
b24oo,children,431.88953967789655,1468.17452732554,oo
b25oo,children,453.76272013417275,1795.0308264236003,oo
b26oo,children,470.2176219527803,1047.3849585944167,oo
b27oo,children,511.40594022455195,1198.107351755207,oo
b28oo,children,422.6791966534579,1769.1843589489038,oo
b29oo,children,519.504249554703,1363.3215846165622,oo
g01oo,children,485.18134046904953,1925.2136324086023,oo
g02oo,children,521.7988743492056,1270.5519203977212,oo
g04oo,children,526.1514648260535,1673.0738302053142,oo
g05oo,children,549.8449109297261,1692.6220399845802,oo
g06oo,children,688.6224964591504,1886.8989156108662,oo
g07oo,children,456.1942762954451,1522.8963009512024,oo
g08oo,children,551.3385189300914,1695.210902144008,oo
g09oo,children,499.4109967860885,1536.9779802510573,oo
g10oo,children,553.1790838911559,1310.1879648809665,oo
g11oo,children,470.01499683728525,1209.6803702342781,oo
g12oo,children,489.95386230542925,1541.203944750062,oo
g13oo,children,451.0927013596109,1384.9945781628587,oo
g14oo,children,395.4800570378006,1813.7509658265674,oo
g15oo,children,554.4038172057726,1538.191818350459,oo
g17oo,children,510.6952352488154,1672.376171207935,oo
g18oo,children,546.8171617407787,1467.136937922216,oo
g19oo,children,524.8205134482768,1218.1670598602952,oo
g20oo,children,473.1392396309919,1381.907272941081,oo
g21oo,children,455.86294522595534,1267.2409649124838,oo
m01uh,men,892.2646306584475,1659.9949224361976,uh
m02uh,men,816.4459363265273,1296.591270348451,uh
m03uh,men,768.6120633471717,1346.5983155990848,uh
m04uh,men,744.9547469504289,1192.9243406158546,uh
m06uh,men,751.6597534482631,1397.6286479903376,uh
m07uh,men,705.1271847167823,1272.1226597309433,uh
m08uh,men,739.3605956702571,1391.0189802818368,uh
m09uh,men,707.4186266590764,1598.9626644353305,uh
m10uh,men,799.8939571188859,1521.1568321687744,uh
m11uh,men,718.0342323372814,1458.790055135983,uh
m13uh,men,790.5329062610336,1420.700253046919,uh
m14uh,men,720.5772432586324,1300.237034214992,uh
m16uh,men,782.844229582968,1534.0667161882018,uh
m17uh,men,722.0692671359939,1305.6760586666362,uh
m18uh,men,723.1901664635418,1402.8335223751187,uh
m19uh,men,786.5024824770302,1606.1605009831162,uh
m20uh,men,823.7450226644852,1595.3255412907688,uh
m21uh,men,731.1350718840993,1561.3659937077043,uh
m22uh,men,720.5282966416069,1356.5822118366123,uh
m23uh,men,705.299505632364,1241.356235274448,uh
m24uh,men,761.3062233666034,1515.5057927708533,uh
m25uh,men,683.5825228607569,1388.0547150130935,uh
m26uh,men,799.4167773916762,1658.8050551836675,uh
m27uh,men,779.6449151830709,1398.8529872413083,uh
m28uh,men,814.3691097089128,1453.0041724391701,uh
m29uh,men,808.4928386330556,1555.152278726032,uh
m30uh,men,649.4872765276906,1305.9664227338485,uh
m31uh,men,706.5325447387629,1380.341822803522,uh
m32uh,men,704.3724558919904,1215.34027081197,uh
m33uh,men,671.8094964845344,1313.7184424064926,uh
m34uh,men,690.2585307370247,1367.5353359697147,uh
m35uh,men,711.3891576463601,1721.5598025263723,uh
m36uh,men,803.3764718391265,1727.9773143022544,uh
m37uh,men,742.4715480877264,1367.0200813236793,uh
m38uh,men,685.0880857655042,1358.0606265682723,uh
m39uh,men,739.0934014827542,1498.9639391244245,uh
m40uh,men,620.175422192025,1335.5158438320577,uh
m41uh,men,766.6157719435574,1458.2039823344112,uh
m42uh,men,735.2377437763273,1451.1723883425998,uh
m44uh,men,911.1439741222605,1633.6228602362285,uh
m45uh,men,728.4221203772125,1217.273140214055,uh
m47uh,men,672.3082516822104,1244.454422211,uh
m48uh,men,607.8840357970939,1207.1108614955538,uh
m49uh,men,752.1012494183996,1448.3427790156074,uh
m50uh,men,742.946866111999,1455.15288444844,uh
w01uh,women,744.1430585086363,1391.1056848188682,uh
w02uh,women,798.3387602523761,1493.7953778612955,uh
w03uh,women,881.479090319497,1469.699574640768,uh
w04uh,women,701.9032945860604,1507.693800299054,uh
w05uh,women,689.7185497638038,1235.3508116052508,uh
w06uh,women,895.7316382777574,1604.3921347306386,uh
w07uh,women,816.6884249359325,1284.957794872824,uh
w08uh,women,811.9140095879525,1595.3130965940302,uh
w09uh,women,861.6933527788938,1451.4101088451537,uh
w10uh,women,724.9545179860869,1529.4954606951005,uh
w11uh,women,829.5023574858079,1741.998487959907,uh
w12uh,women,826.1388333154464,1647.1588051655106,uh
w13uh,women,812.2000810069965,1474.9323406807575,uh
w14uh,women,728.9451367369035,1481.1037939647051,uh
w15uh,women,722.5289875474002,1357.095968461975,uh
w16uh,women,778.939436968359,1309.291265968732,uh
w17uh,women,756.7066436189592,1323.3415294017586,uh
w19uh,women,854.2958459117978,1526.5556053523408,uh
w20uh,women,689.4546369337016,1183.7514777099623,uh
w21uh,women,761.1619178407519,1396.1325265349187,uh
w22uh,women,740.0807245400613,1311.447469166189,uh
w23uh,women,689.5616024683412,1244.6740676914458,uh
w24uh,women,807.4967327656515,1428.588417058112,uh
w25uh,women,782.4634570114382,1227.3444352304725,uh
w26uh,women,719.6110784216953,1415.872522270424,uh
w27uh,women,929.0389798382466,1685.0176977429383,uh
w28uh,women,704.1924847785112,1562.0833394122972,uh
w29uh,women,907.9625151572845,1625.4061103205738,uh
w30uh,women,888.5030912886054,1638.751344225431,uh
w31uh,women,743.3985222844354,1564.8432864613176,uh
w32uh,women,628.2228911293043,1072.8322854463495,uh
w33uh,women,866.5021069550119,1516.070279194247,uh
w34uh,women,890.5897480553107,1472.2813009875558,uh
w35uh,women,763.0220758684535,1508.3961789983273,uh
w36uh,women,714.8459263499749,1284.350218136087,uh
w37uh,women,781.6341979890178,1450.9221101396324,uh
w38uh,women,794.7106668002264,1473.5906195283421,uh
w39uh,women,743.9692213144643,1342.5840352497753,uh
w40uh,women,760.0911571423658,1290.5991123610354,uh
w41uh,women,776.8165720810863,1359.1809773746847,uh
w42uh,women,843.5968844644237,1517.589910125139,uh
w44uh,women,742.5495812493486,1291.803466874184,uh
w45uh,women,858.7885318692846,1526.6111194768625,uh
w46uh,women,685.5309238246136,1256.5369145113789,uh
w47uh,women,732.0745099912727,1344.484564658975,uh
w48uh,women,787.8557975451799,1484.376174339526,uh
w49uh,women,737.8001248520279,1330.5017958096826,uh
w50uh,women,855.9663961100683,1524.4567769270543,uh
b01uh,children,608.3050490732143,1308.7303283786407,uh
b02uh,children,678.1895609731606,1454.0843361725692,uh
b03uh,children,691.3956664652293,1385.9744752322379,uh
b04uh,children,614.1209735681539,1379.5414376631222,uh
b05uh,children,557.0231774613355,1531.637615359693,uh
b07uh,children,795.7896670627856,1393.952713967515,uh
b08uh,children,633.4689162510634,1091.542361328933,uh
b09uh,children,554.8713806026897,1058.1785486820515,uh
b10uh,children,589.306783299212,1383.6699839137914,uh
b11uh,children,891.2521685942603,1628.66752723161,uh
b12uh,children,613.3806534676294,1213.6163374197015,uh
b13uh,children,890.1414964527376,2304.5212973968814,uh
b14uh,children,571.1518629270846,1026.2077780027391,uh
b15uh,children,571.6719851840844,1512.8929167239064,uh
b16uh,children,573.677114710564,1089.6908630784674,uh
b17uh,children,647.4642010949065,1150.8828242546829,uh
b18uh,children,735.6622002960422,1359.245113105089,uh
b19uh,children,635.4945011454748,1404.521208041114,uh
b21uh,children,638.9627043815318,1934.3852879805668,uh
b22uh,children,681.3219040107211,1503.345662532816,uh
b23uh,children,704.2602297965865,1225.133223523981,uh
b24uh,children,616.8690766551496,1212.3051157826005,uh
b25uh,children,550.6072990558391,1120.542656374464,uh
b26uh,children,545.0362614491822,1246.0242627005994,uh
b27uh,children,717.8675431977754,1271.303148949021,uh
b28uh,children,543.6633858729648,1321.9818199112392,uh
b29uh,children,713.6979917202997,1121.832704220057,uh
g01uh,children,714.6176561358393,1586.3472925603598,uh
g02uh,children,738.3947885753529,1347.4807135390363,uh
g04uh,children,655.3088200883933,1376.1351922873894,uh
g05uh,children,726.5584381450417,1413.0105531367562,uh
g06uh,children,724.6374514671571,1209.8537505115976,uh
g07uh,children,641.1929474865775,1500.136852480392,uh
g08uh,children,603.9532834299736,1431.4688896004573,uh
g09uh,children,636.1229971447199,1371.449917679002,uh
g10uh,children,802.9728651479494,1696.275428881983,uh
g11uh,children,555.0541352144688,1253.1678961546588,uh
g12uh,children,685.6533404039635,1498.1777029471712,uh
g13uh,children,606.815829542077,1203.4972110919714,uh
g14uh,children,544.2687460962684,1298.505907340147,uh
g15uh,children,693.7689548529036,1555.0850857255234,uh
g17uh,children,732.5813517620882,1709.6311709987847,uh
g18uh,children,528.2193390378678,1396.6839110458004,uh
g19uh,children,718.8008571410078,1375.8535250287491,uh
g20uh,children,725.7631116310708,1126.3672389567253,uh
g21uh,children,637.2858873114108,1596.7306994556586,uh
m01uw,men,502.0211241765257,1244.2256602343973,uw
m02uw,men,419.1592666435005,1173.7196382996042,uw
m03uw,men,495.29887007928795,1249.6790517154113,uw
m04uw,men,452.3557026731094,1370.3331404286885,uw
m06uw,men,442.4630674249353,1130.3603909527164,uw
m07uw,men,379.48089129032877,1114.5014444096416,uw
m08uw,men,461.48698577604347,1277.162143397584,uw
m09uw,men,463.10150503702295,1478.8189611491564,uw
m10uw,men,450.43710349460383,1412.724332719101,uw
m11uw,men,405.8681012230276,1103.2742618363827,uw
m13uw,men,468.479559258882,986.4438685602597,uw
m14uw,men,456.737656741396,1305.1058115501241,uw
m16uw,men,524.4369217291013,1309.6069958367475,uw
m17uw,men,374.07935949632184,944.3494811753649,uw
m18uw,men,502.66114403695343,1262.7247503590318,uw
m19uw,men,563.6444708089924,1425.6897947792006,uw
m20uw,men,497.168341622512,1200.312274327066,uw
m21uw,men,457.15753175169004,1245.752096539995,uw
m22uw,men,446.25670714241096,1244.553664022885,uw
m23uw,men,454.5360890652454,1069.4729380737735,uw
m24uw,men,517.6923048564537,1335.2159488838422,uw
m25uw,men,433.2862094608422,1150.7599727214854,uw
m26uw,men,515.7124537617148,1298.07479780518,uw
m27uw,men,442.6008306324898,1162.2938021490547,uw
m28uw,men,483.78267526672977,1135.9078820118825,uw
m29uw,men,521.8492700202396,1240.757594159073,uw
m30uw,men,382.24965408201166,1006.8427102780391,uw
m31uw,men,427.86593715325137,1182.9328272037726,uw
m32uw,men,456.20910451930536,897.0786580277445,uw
m33uw,men,436.00212327018477,1079.8384842925827,uw
m34uw,men,465.05816014952387,1213.4468270421337,uw
m35uw,men,458.8931927780607,1470.7195240274475,uw
m36uw,men,538.8328836313422,1303.4984445789696,uw
m37uw,men,523.3204965901917,1062.8594513840392,uw
m38uw,men,456.51241389696713,1245.0205409033472,uw
m39uw,men,471.1546281265807,1153.0755947187552,uw
m40uw,men,343.98529236003594,933.615460689162,uw
m41uw,men,527.2173593744866,1344.201896925142,uw
m42uw,men,510.0104358765267,1284.7273192340735,uw
m44uw,men,519.7332888404716,1410.8750459510977,uw
m45uw,men,482.36218975710267,960.5134885316745,uw
m47uw,men,488.3264275044043,1418.6885670612762,uw
m48uw,men,393.5964552964509,914.9537179240691,uw
m49uw,men,454.7419394841045,1060.7211884734425,uw
m50uw,men,488.4517527403053,1222.2270002161072,uw
w01uw,women,462.70972555717793,981.6161388215792,uw
w02uw,women,422.2468626249575,1393.9445696300907,uw
w03uw,women,478.2474501389674,975.8806309924696,uw
w04uw,women,412.82736515982896,1324.5628662735703,uw
w05uw,women,443.86425021297384,934.058440857084,uw
w06uw,women,483.7755789465151,1211.6709883481174,uw
w07uw,women,411.1601041525555,1017.0998587872298,uw
w08uw,women,515.9925043725872,1528.9273957831674,uw
w09uw,women,519.9995801677007,1135.9961915563042,uw
w10uw,women,500.6612966074242,1181.7642889245858,uw
w11uw,women,510.83300810695425,1775.36649370408,uw
