file_id,talker_id,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12
w02ih,w02,-285.14017,134.49812,-54.51889,80.40559,-29.305685,-49.78874,-25.930922,-15.76975,-17.288488,-39.74461,-6.12529,-2.3341172,-16.592592
w03ih,w03,-248.80916,129.1715,-73.70533,97.062706,-31.883883,-49.512787,-35.116978,-16.477427,-18.644024,-18.229559,-4.248984,2.0782373,5.3063974
w04ih,w04,-224.85805,126.77636,-57.495605,88.13879,-56.81901,-35.631443,-51.712734,-12.547797,-5.757641,-34.912403,5.615084,-6.9308853,-10.666354
w05ih,w05,-299.09973,134.29901,-6.9325247,52.731644,-23.129799,-23.861856,-58.26694,8.575565,-31.135044,-30.787144,11.242996,-25.233038,-1.4049712
w06ih,w06,-260.55383,131.47073,-62.150913,65.56813,-35.555923,-33.738983,-53.977005,1.7993284,-28.23144,-5.371629,-11.594629,-9.413813,10.590054
w07ih,w07,-312.3642,162.6148,-35.727222,67.48327,-40.84991,-36.600006,-33.806526,-19.232975,-3.0779257,-37.935173,-4.793473,-1.4583609,-7.873988
w08ih,w08,-289.7917,123.98673,-26.914766,87.85897,-37.38779,-43.377132,-28.380823,-28.828978,-26.353277,-29.857138,-0.17575443,-5.1205163,-7.0845304
w09ih,w09,-277.0611,138.47134,-35.388645,48.06495,-23.326923,-46.883404,-34.313885,-24.981468,-27.892279,-28.754528,-5.7065644,4.1667366,5.7028227
w10ih,w10,-233.15883,133.17943,-60.469162,69.60187,-25.747063,-40.911366,-41.394764,-2.9730003,-31.689005,-27.91459,-7.738104,-1.7699819,11.52169
w11ih,w11,-291.4451,143.07652,-44.835133,79.77825,-32.939713,-36.706482,-40.183167,-7.3065248,-17.927214,-25.50039,-6.7246265,-9.297284,-3.2886577
w12ih,w12,-267.0088,108.16197,-20.334791,95.539856,-43.195606,-37.008427,-30.596811,-16.90267,-23.49888,-25.36563,0.11050749,-8.305062,-6.4872913
w13ih,w13,-204.16476,120.135994,-56.313515,60.136456,-28.394033,-46.08442,-39.779457,-5.313732,-21.58842,-10.582544,-6.43896,6.962238,-0.9806201
w14ih,w14,-226.20923,131.24487,-59.99104,85.977135,-41.692635,-37.427494,-31.375566,-25.438755,-4.321395,-33.889156,-5.4797683,6.2018805,-10.649887
w15ih,w15,-234.60735,119.98555,-48.052784,69.78061,-26.698786,-29.005714,-43.83954,-20.982035,-13.329603,-37.25959,-5.263348,-9.637167,3.0597837
w16ih,w16,-287.3642,122.561295,-40.47922,79.5676,-45.339966,-27.952435,-34.16804,-16.17255,-17.202456,-33.219063,8.144392,-13.952581,-7.838922
w17ih,w17,-230.65971,125.41699,-37.575413,57.11031,-37.85154,-28.85142,-43.60361,-6.6827097,-9.44842,-33.47424,-3.152129,-0.6134296,-8.638173
w19ih,w19,-324.4861,124.528915,4.646783,64.92221,-30.386038,-29.531372,-38.479404,-27.313189,-14.777386,-33.793716,8.366289,0.666279,-0.54279137
w20ih,w20,-273.81393,151.71765,-23.693476,59.38109,-31.278038,-42.84437,-44.506065,-18.815912,-16.076149,-22.316372,-16.779629,-0.047509313,-1.2263343
w21ih,w21,-246.21748,110.56232,-35.698612,74.139595,-18.501024,-30.828484,-56.04993,-14.4296255,-32.140026,-22.738108,-12.685531,-8.246272,4.3560553
w22ih,w22,-261.1861,145.61388,-33.360603,105.98995,-34.813107,-24.64622,-43.84317,-13.4642515,-0.6939473,-36.026226,9.080972,-16.860212,-12.120044
w23ih,w23,-224.96112,123.357765,-73.335724,80.57785,-38.473145,-26.19334,-45.72908,-17.761143,0.16289431,-22.874596,-6.0015473,7.4722033,-1.0929949
w24ih,w24,-273.88187,118.17374,-32.48531,53.059624,-42.57226,-41.624214,-28.829176,-20.900225,-12.542028,-13.356022,-1.4904906,2.637957,-1.6667353
w25ih,w25,-270.794,160.85286,-19.45736,66.66954,-61.096245,-33.73021,-37.95371,-18.627916,-9.562478,-28.54309,9.0474615,-9.30602,-3.5151405
w26ih,w26,-258.45276,118.30176,-69.125786,103.923355,-21.015549,-52.95329,-29.85461,-25.68801,-27.661716,-22.822306,-29.233332,11.40149,-11.144311
w27ih,w27,-287.3118,137.3597,-29.330965,55.534344,-17.80197,-52.93281,-30.84715,-17.345827,-7.300613,-27.243998,-4.4974775,3.0323265,-17.345201
w28ih,w28,-292.04654,124.881874,-25.649414,66.75586,-38.26597,-36.232166,-59.85316,-16.733213,-5.4269137,-30.866175,7.552121,0.49372515,1.4299532
w29ih,w29,-306.1215,119.092316,-23.390633,70.59842,-21.969,-37.825836,-31.08902,-6.9364605,-23.880161,-21.087051,3.4404979,-5.5688534,-1.7143928
w30ih,w30,-267.29794,106.458626,-21.750196,59.60362,-36.41884,-32.123714,-52.384,5.3020387,-38.97225,-19.42042,0.5807685,-23.749922,2.8855834
w31ih,w31,-315.6051,135.85442,-17.119282,85.19011,-11.473486,-25.991432,-38.022747,-27.8516,-16.845942,-24.75682,-12.566566,-10.717283,-6.1745095
w32ih,w32,-236.7344,156.93915,-25.562275,36.704353,-36.83827,3.6512287,-70.55678,5.0993266,-14.131523,-35.35484,13.292981,-23.845833,6.44843
w33ih,w33,-221.55199,124.89496,-48.957546,52.412766,-65.51987,-33.316284,-36.448883,-17.170206,-4.963929,-22.43006,-6.4556065,1.1057298,-7.264847
w34ih,w34,-252.67363,120.81408,-27.385698,73.53049,-19.972395,-37.9885,-35.6881,-12.328545,-30.818863,-23.74174,-3.6057346,-12.692002,-4.1116652
w35ih,w35,-268.83493,128.13727,-27.356707,86.007935,-12.791173,-41.886723,-33.359093,-13.302409,-26.381264,-26.207537,-9.121648,-2.8326013,-12.032196
w36ih,w36,-237.08093,117.262634,-61.786407,93.92893,-56.6386,-25.60774,-30.33111,-25.641548,2.1991465,-39.08203,-16.123121,0.9758586,-5.0341387
w37ih,w37,-299.09015,129.64687,-12.371398,89.086555,-33.703976,-32.515697,-43.12549,-5.1568913,-21.168606,-28.491798,-6.948997,-14.282644,-13.887237
w38ih,w38,-250.85779,123.87504,-35.72222,67.82344,-48.332794,-36.56452,-32.769173,-20.713737,-26.03753,-35.858982,6.5964174,-12.83082,-4.1475177
w39ih,w39,-311.42157,121.21057,-11.702714,82.16707,-28.018833,-26.100473,-31.4345,-1.3579172,-24.940243,-30.702623,4.270003,-23.672644,-3.2791657
w40ih,w40,-263.5658,154.77734,-31.567043,72.677155,-22.134842,-47.88658,-42.02296,-16.750898,-7.6780376,-18.755249,-20.258884,1.0536773,-14.739522
w41ih,w41,-251.71545,111.400024,-19.950947,95.33593,-46.32296,-32.477043,-26.5733,-23.319025,-30.43947,-24.91373,-6.8305535,-19.331638,-4.7203293
w42ih,w42,-283.9825,124.728294,-21.313602,67.35657,-9.450217,-37.003056,-33.499775,-30.337425,-20.758066,-20.92303,-20.762869,-3.0309792,2.6064003
w44ih,w44,-291.46796,131.59842,-24.182829,68.79882,-11.423448,-42.220287,-53.117447,-3.4951928,-24.744942,-22.786797,-13.103853,-19.132832,7.4924927
w45ih,w45,-276.6997,155.79121,-28.913822,57.17033,-19.589855,-43.351723,-37.958763,-30.324717,-5.6056952,-33.262684,-16.957312,5.9907594,-17.109598
w46ih,w46,-254.76337,154.25273,-9.673283,64.64455,-22.968311,-34.331882,-41.06692,-10.145751,-32.260017,-35.512436,-2.2246964,-9.972689,-4.255228
w47ih,w47,-270.5083,147.6846,-27.97124,56.776375,-19.13186,-35.68094,-48.090385,-21.548399,-5.1130624,-39.229794,-10.840287,1.8106049,-13.544448
w48ih,w48,-259.22946,111.564384,-47.584946,90.49587,-28.017708,-29.612223,-49.653717,-13.607114,-19.428385,-17.454222,-2.4307206,0.42342523,-2.6720514
w49ih,w49,-248.35849,122.635086,-23.119541,86.33397,-32.993168,-26.716446,-31.936367,-16.095737,-18.32462,-35.617683,8.858236,-6.9282794,-7.384041
w50ih,w50,-261.35046,119.01921,-35.9937,76.93164,-35.53836,-37.26841,-40.95482,-0.7407391,-25.772026,-24.146324,-5.6713705,-14.318141,0.19187358
b01ih,b01,-257.91306,103.98177,-33.98167,65.05812,-39.510662,-41.109978,-42.76421,-10.91122,-13.580147,-16.238285,5.1340137,7.068679,3.1318872
b02ih,b02,-331.52594,121.13558,-17.3932,81.10051,-51.04933,-56.882767,-32.398514,-26.261036,-18.595978,-18.007828,2.1173909,10.218708,-5.934335
b03ih,b03,-240.14812,126.49403,-53.73516,84.6547,-58.07505,-43.909657,-32.598637,-24.70765,-31.122223,-8.024302,-0.2585066,-0.4385768,-10.8276
b04ih,b04,-249.02043,128.637,-42.76065,83.73775,-50.818283,-43.015934,-37.96119,-15.405058,-4.4283032,-28.245897,1.3700204,-0.07627569,8.9006815
b05ih,b05,-282.36935,127.68849,-19.257023,84.335464,-29.448595,-31.882015,-43.84367,-20.664492,-17.65871,-23.523638,-2.1562803,-2.2683635,-6.7778525
b07ih,b07,-269.41656,101.98906,-77.21476,52.63368,-55.26335,-46.27161,-40.218716,-30.327263,4.717203,-20.829357,0.3237581,18.975943,4.4974337
b08ih,b08,-276.16428,104.63004,2.9195251,97.73583,-56.752808,-32.332275,-28.38534,-9.766118,-37.563496,-30.649567,-3.1678164,-15.721128,-10.801157
b09ih,b09,-216.2407,101.50417,-50.851883,88.35293,-67.97813,-9.722872,-56.3379,-5.616178,-11.735086,-19.004723,6.4942813,-8.8808155,8.92934
b10ih,b10,-226.7967,139.46027,-40.237976,92.86351,-49.65308,-45.08966,-25.036541,-26.07338,-31.487236,-19.764965,-5.596879,7.349869,-20.854834
b11ih,b11,-210.91519,116.805466,-61.534573,109.54907,-54.311447,-26.972588,-47.113037,-33.41611,-10.738714,-39.40644,4.627703,1.8755862,0.9473432
b12ih,b12,-270.97202,94.99826,-43.419846,66.69217,-63.094204,-50.611816,-43.78282,-7.4398885,-12.318835,-36.08874,11.70231,-4.9112716,-6.326102
b13ih,b13,-287.05603,129.506,-36.692497,100.59925,-35.104713,-45.88487,-48.809452,-16.629847,-2.16283,-33.887814,6.956324,-3.8288934,-9.589949
b14ih,b14,-294.24197,132.62549,-3.869777,78.75614,-34.190865,-40.27848,-36.271477,-22.473637,-22.665516,-34.411644,-1.7797378,-4.956303,-8.746135
b15ih,b15,-306.26175,114.203125,-9.303043,78.2836,-49.11294,-55.25557,-41.196472,-19.902153,-5.181201,-26.269352,12.836254,9.061303,-0.5683419
b16ih,b16,-236.52466,125.59148,-32.78471,101.32405,-46.75654,-48.58064,-48.56065,-16.673443,-12.177565,-31.682123,11.6984215,-2.160218,-2.7386618
b17ih,b17,-347.81674,142.7791,-13.701265,67.98961,-26.79691,-40.976944,-27.854275,-35.69155,-15.986386,-32.468285,-10.867251,-0.19113211,1.2211117
b18ih,b18,-284.66583,137.79625,-36.3516,53.09017,-22.184832,-45.283978,-31.004929,-23.295422,-10.699058,-22.219007,2.1227262,7.2797174,11.11328
b19ih,b19,-285.172,123.6792,-19.637728,89.71473,-41.94708,-38.663826,-42.07838,-18.791105,-20.78269,-20.758778,8.998473,-10.04805,-3.875638
b21ih,b21,-308.88702,107.792786,-21.37843,68.653656,-32.90816,-59.630722,-36.7111,-6.2425375,-17.710093,-33.146786,-5.145893,-2.7352266,-8.762051
b22ih,b22,-308.27188,124.82841,-2.6496992,76.68565,-45.246952,-18.789686,-53.704098,-25.683807,-19.38463,-34.10756,4.3262315,0.435853,0.4455068
b23ih,b23,-326.40805,115.14767,-1.2488352,70.501205,-59.100254,-34.49618,-18.694523,-22.76325,-19.302382,-26.130377,11.402582,0.094901666,4.3787794
b24ih,b24,-299.47028,122.89154,0.8932762,95.29817,-24.705334,-22.561697,-27.325397,-33.27079,-36.24505,-33.595856,5.4217405,-10.722886,1.7912012
b25ih,b25,-296.31485,140.64648,-25.135633,83.85599,-48.95722,-36.083427,-38.231678,-25.836836,-19.592375,-35.209236,-2.4868782,-5.4514794,-4.588504
b26ih,b26,-308.47418,129.077,-16.018208,72.17664,-48.827507,-15.322858,-49.77631,-18.606401,-18.513958,-20.042852,3.3955467,-19.010792,9.134768
b27ih,b27,-281.9753,124.8942,-47.800358,99.518585,-59.330826,-17.040316,-57.996807,-25.001898,-8.165886,-31.922998,12.785619,-14.302148,-0.17023073
b28ih,b28,-297.0057,124.64719,-14.668945,90.111755,-39.3417,-32.402637,-38.311947,-21.407509,-23.003792,-28.554567,-5.690742,-4.956576,-4.9106045
b29ih,b29,-253.16086,93.243546,-36.715725,99.9379,-72.45616,-14.412191,-48.27514,-3.4749627,-1.7576783,-41.540432,21.588856,-6.893696,2.70037
g01ih,g01,-254.94489,121.552795,-17.370428,76.33523,-34.62835,-41.305973,-37.599148,-19.260788,-25.773155,-20.798477,-11.697687,1.2411911,-11.018919
g02ih,g02,-261.5196,107.86242,-23.7558,58.518856,-63.10616,-23.11049,-38.74187,-23.181286,-15.6713,-31.5858,4.8400807,-13.386473,-1.3232056
g04ih,g04,-255.375,105.377464,-37.04797,75.004456,-57.29924,-39.015194,-42.732193,-16.04201,-5.2828736,-29.39002,-0.90401477,-5.7435923,2.5042918
g05ih,g05,-320.36566,121.34592,-21.700249,78.06843,-46.859863,-31.70581,-25.765917,-18.323572,-32.198895,-27.290327,-4.386229,-20.87697,1.3848526
g06ih,g06,-258.16135,126.5157,-15.935789,75.705154,-44.586388,-26.600973,-31.661682,-21.189121,-25.01402,-30.607325,3.1961353,-11.104879,-1.1238196
g07ih,g07,-314.45285,117.400276,-20.487709,62.60706,-35.633347,-49.612354,-39.41224,-26.569286,-18.55861,-27.946535,-3.7345037,-6.6169114,3.8007576
g08ih,g08,-307.2616,115.355705,-7.3207684,69.43053,-56.233845,-47.724648,-35.052433,-20.862362,-17.988792,-14.092858,4.230047,1.2349758,1.9968762
g09ih,g09,-298.16833,93.63609,-9.939714,92.4558,-56.713596,-18.64777,-27.89792,-22.464302,-25.436638,-27.229815,21.374329,-5.7275124,15.821323
g10ih,g10,-295.47546,115.632,-12.673334,87.868355,-69.67898,-35.97841,-31.005844,-23.450935,-16.982769,-26.851242,7.308648,-14.422166,-3.049635
g11ih,g11,-257.41394,148.04398,-36.12371,81.16282,-42.95305,-37.326904,-37.633114,-16.467327,-14.155449,-24.719704,3.6987975,-10.110465,3.1253405
g12ih,g12,-259.33316,110.946465,-22.664478,68.787506,-68.846725,-25.88135,-36.75669,-20.823463,-21.036352,-22.644157,21.501167,-11.497189,7.4781904
g13ih,g13,-281.4386,113.78389,-26.883663,74.70472,-54.260124,-46.885883,-36.908787,-26.06875,-20.579721,-24.556683,6.290591,-5.954173,6.098008
g14ih,g14,-304.99158,125.29363,0.387921,99.36147,-28.14833,-31.653002,-21.280636,-17.687239,-31.238731,-39.456158,-15.224062,-10.819188,-8.939235
g15ih,g15,-230.6379,90.21011,-39.976326,98.79285,-61.74274,-26.558342,-31.202837,-27.14064,-29.990732,-21.236929,6.749798,-10.748948,0.29247108
g17ih,g17,-247.5385,111.06969,-27.595623,71.82458,-49.60955,-23.086016,-42.117054,-25.560772,-5.6470346,-27.55426,1.9836756,-5.607322,6.822
g18ih,g18,-307.00842,145.70226,-8.551461,86.57895,-50.945587,-37.776104,-29.974104,-24.301687,-30.706648,-24.625801,1.6477107,0.32246023,-5.5073075
g19ih,g19,-231.54976,135.17502,-30.958504,64.320595,-58.6118,-28.853792,-33.942173,-18.0344,-20.89855,-17.134047,0.019928137,-13.040512,1.7235079
g20ih,g20,-279.1571,135.31041,-2.7828524,55.863525,-62.05545,-21.618176,-30.230032,-26.069582,-22.732832,-31.008291,-2.1440475,-8.800285,4.368817
g21ih,g21,-294.79288,119.70542,10.698289,91.90442,-57.032673,-19.221193,-26.30205,-39.546276,-30.813776,-30.60048,4.589115,-19.946106,-4.9467998
m01iy,m01,-240.52,94.99228,-39.005836,130.20845,-4.1499763,-14.241875,-27.553446,30.214888,-36.510292,-35.87707,-0.29315558,-44.00154,-4.7629433
m02iy,m02,-240.11621,121.87877,-38.587852,149.32233,-0.12739575,6.7134886,-14.276688,16.380215,-24.848572,-16.129097,-15.306647,-18.321064,-12.098183
m03iy,m03,-254.94191,143.56305,-54.01061,126.142204,16.134752,-16.593092,-27.43985,16.214573,-13.64039,-27.30173,-7.5621243,-11.359376,-14.074607
m04iy,m04,-247.8057,129.85156,-12.950594,114.19858,-35.044125,5.836322,-10.767049,1.6583859,-21.322525,-5.723998,-22.685272,-19.175917,6.455312
m06iy,m06,-272.02905,119.44234,-75.733665,151.28311,-17.887112,-23.318443,-15.524089,2.4332986,-35.603107,-14.190776,-26.06672,-14.241095,4.6991634
m07iy,m07,-203.91846,143.33305,-30.26764,130.9942,-12.036383,-10.368856,-15.891044,-5.347146,-18.536797,-4.075514,-17.650278,-16.62864,0.38565907
m08iy,m08,-239.09998,110.65017,-29.718374,118.99806,10.078214,-7.984178,-41.88712,28.469894,-57.19414,-24.618935,-2.7443364,-52.901527,-1.5236883
m09iy,m09,-210.60158,143.72597,-44.345295,95.20417,8.799553,-6.6580176,-33.347885,13.892625,-34.071644,-12.966309,-20.988543,-40.113033,5.6672807
m10iy,m10,-263.9305,110.69665,-43.275047,123.03814,4.3113356,-32.80658,-15.35552,12.279844,-35.56575,-7.4257274,-22.037464,-38.826748,0.51227236
m11iy,m11,-230.57457,145.5772,-43.380207,107.001076,17.27513,-18.836103,-24.26284,14.947906,-29.445213,-34.81519,-3.2249246,-41.505795,6.2444715
m13iy,m13,-269.73834,160.62766,-55.328903,129.23628,20.568256,-28.93813,-10.997916,20.12394,-40.344185,-9.350711,-14.74309,-22.544174,5.93807
m14iy,m14,-243.91742,123.47804,-36.889484,141.08453,-15.911733,-11.814671,-10.547574,4.7808237,-21.46982,-24.999207,-5.247305,-15.453749,-7.5900016
m16iy,m16,-250.13295,126.23618,-47.83852,110.072105,34.349346,-28.26343,-34.016743,34.22524,-46.2886,-20.881674,-18.782412,-29.120056,10.935399
m17iy,m17,-269.49844,112.12791,-12.4303055,130.3126,19.663208,-16.352907,-37.46138,7.1314907,-16.87048,-38.28854,-27.910217,-20.877104,-16.207355
m18iy,m18,-237.83133,136.60936,-19.800694,100.62242,-7.937719,-19.57185,-30.785389,16.538525,-43.46815,-19.094936,-0.8474042,-30.383167,2.468596
m19iy,m19,-211.47177,106.455696,-38.450943,115.88883,-3.9556527,-12.149668,-30.323692,7.6453137,-36.460506,-39.174873,-12.990038,-26.776062,-13.527357
m20iy,m20,-273.9311,106.34002,-10.517788,124.87439,-7.0520544,16.133156,-34.557785,-6.589489,-30.11414,-28.51182,-5.4388447,-37.459393,4.673981
m21iy,m21,-232.27649,119.76502,-33.693584,116.99188,-4.9016604,-6.291722,-30.470322,-10.125751,-26.998955,-16.458967,-11.778392,-33.688633,24.28344
m22iy,m22,-289.16434,166.70966,-12.757581,85.56551,4.471149,-26.242094,-26.3041,-5.391149,-15.188771,-31.929901,-11.623878,-15.628915,-19.16274
m23iy,m23,-227.15807,115.551605,-53.2902,134.50357,-22.973305,-4.9800334,-23.590044,-4.696142,-26.40969,-18.230892,-22.259207,-23.003502,2.7527227
m24iy,m24,-244.60039,122.83005,-31.134247,107.26576,-11.892552,-20.741985,-27.745113,15.962418,-52.28446,-21.650879,-9.846063,-34.726402,4.3981314
m25iy,m25,-218.23178,129.91743,-51.246998,130.68645,5.6923494,-5.138578,-36.365574,3.797796,-33.706768,-25.062643,-17.598728,-16.984352,0.35611522
m26iy,m26,-259.33902,138.87134,-38.61014,113.79251,25.258905,-23.057274,-26.747602,24.579607,-52.339123,-15.011581,-18.379526,-22.755808,5.644295
m27iy,m27,-227.29712,119.24667,-59.597797,128.42014,-9.589854,-15.418154,-24.693218,9.168152,-26.679417,-15.382951,-16.47451,-23.26179,-0.08410466
m28iy,m28,-270.92386,139.86319,-23.664852,98.53308,11.833548,-41.72452,-12.942514,10.254438,-29.587978,-31.1969,-17.561228,-18.713644,-20.240805
m29iy,m29,-236.5121,115.69453,-48.703648,128.02779,1.8536415,-28.533808,6.6267495,3.1435509,-31.746191,-7.1855597,-28.233942,-11.078841,-2.8449547
m30iy,m30,-274.55328,110.84806,-42.111397,160.06387,-7.3613462,6.637713,-8.63019,18.352194,-39.680977,-2.253508,-12.595314,-32.16778,11.503255
m31iy,m31,-240.93018,125.04482,-6.1210966,100.91897,4.5520215,3.1845431,-22.223173,6.124626,-29.267334,-31.578497,-2.5083983,-18.879282,-9.517691
m32iy,m32,-262.53976,123.82461,-2.0266387,98.185905,-15.662879,1.130962,-41.504547,4.4516,-16.170918,-49.85539,1.7884887,-29.875368,-19.063643
m33iy,m33,-261.75644,110.96973,-15.187951,119.54398,-6.471136,-13.405636,-17.44015,4.8942266,-38.88358,-24.676088,-22.649677,-18.619995,-12.124359
m34iy,m34,-209.71104,120.431046,-26.673779,111.35814,-9.415938,3.1885064,-42.87332,8.878357,-11.824242,-27.310135,-0.74747765,-29.122282,-2.1839855
m35iy,m35,-224.06049,101.08287,-52.52085,123.23531,-12.844329,2.9875832,-48.754166,20.649275,-43.273594,-15.607714,-9.53483,-34.65216,8.92964
m36iy,m36,-228.0444,141.11089,-48.16703,98.15938,18.663136,-22.695068,-27.81764,10.726093,-46.045486,-6.175827,-19.410013,-37.14157,22.804173
m37iy,m37,-248.83022,139.80011,-4.9087296,95.13837,12.090157,-12.211936,-51.30998,-7.8477807,-37.48335,-18.518646,8.41918,-27.754416,12.054692
m38iy,m38,-262.21613,121.81957,-30.71254,110.14118,1.5373037,-5.7182565,-23.354849,-0.16120502,-19.184828,-29.35697,-17.129383,-18.29805,3.984658
m39iy,m39,-252.20319,126.57199,-39.89865,109.33244,0.04291758,-27.35201,-16.41185,-14.434603,-32.616356,-14.562232,-34.34423,-12.347578,2.1613133
m40iy,m40,-247.13554,116.22856,-14.142876,115.086426,-18.731833,-1.6503043,-37.718994,10.841938,-29.936707,-37.467537,-8.11299,-18.70649,-6.51135
m41iy,m41,-244.88684,115.85795,-84.08107,132.32387,-7.247716,-35.44793,-19.988562,-1.5036101,-25.296902,-28.476643,-15.108788,-21.409996,3.3910236
m42iy,m42,-235.12312,121.2679,-25.040775,121.31018,-1.7258059,-4.9466186,-42.796825,-8.565486,-40.46371,-9.954053,-20.474632,-17.177698,27.836994
m44iy,m44,-280.6524,136.05879,-33.19327,116.429184,26.095652,-17.162231,-32.95251,40.70823,-34.408195,-21.332146,7.407481,-38.307823,6.1105742
m45iy,m45,-288.74515,111.3762,-18.37431,105.514366,-27.096264,-17.770824,-3.8558667,-8.862379,-37.789696,-15.624379,-23.773928,-14.488627,-2.259798
m47iy,m47,-247.72531,100.26222,-19.186024,110.21756,0.27293122,11.281769,-44.831272,20.413471,-44.826523,-28.683535,-3.2669253,-44.848755,19.497784
m48iy,m48,-251.7279,113.01688,-8.7942095,129.52419,-41.130623,17.505974,-39.901253,-7.4031878,-4.940698,-49.23609,0.6990062,-8.483705,-19.496628
m49iy,m49,-324.84656,133.6549,-13.4155035,122.857285,-6.221506,-26.419437,-4.90998,-13.703795,-44.17268,-14.091332,-23.140598,-18.902332,-4.061463
m50iy,m50,-296.04694,134.20593,-22.81038,137.51736,20.630577,-31.87825,-37.81758,1.2333922,-38.944725,-7.7077823,1.5261947,-21.127987,6.6236296
w01iy,w01,-261.71887,84.303986,-9.617407,123.240265,-48.39995,-6.9409685,-17.674255,-4.087453,-37.759655,-30.010466,0.08099067,-25.52417,-14.514787
w02iy,w02,-306.07428,101.585,1.2222545,133.7001,-39.041092,-31.073587,-0.8038597,-35.033615,-27.499918,-25.311094,-28.508932,-22.298506,-14.484336
w03iy,w03,-260.5102,90.636086,-23.716694,127.05896,-21.314907,-30.55689,-6.6050124,-11.128058,-44.260227,-17.322506,-17.151384,-21.207989,-8.7504835
w04iy,w04,-272.08105,99.3087,-10.203991,115.40355,-39.827034,-14.029165,-20.637089,-17.716553,-25.866472,-19.39756,-16.52849,-14.584791,-21.361385
w05iy,w05,-237.01343,102.61396,-4.6880894,100.507515,-33.250793,-11.213409,-23.77694,-0.89686084,-31.11292,-21.154905,-6.778475,-22.222162,-7.7861695
w06iy,w06,-249.94247,103.59547,-44.15979,114.42612,-27.844713,-21.103188,-15.681021,-3.6181555,-51.238487,-20.360474,-26.624605,-25.669777,6.1880336
w07iy,w07,-245.48886,117.03197,-2.6730018,98.954994,-30.85883,-18.680956,-11.814669,-17.434162,-23.896183,-32.297523,-13.579289,-12.938428,-24.825083
w08iy,w08,-252.87822,95.18474,-25.481693,120.899315,-55.52664,-23.268536,-21.573977,-14.133041,-30.981228,-23.835102,3.056495,-21.614584,-1.0593077
w09iy,w09,-254.46913,99.72349,-27.194048,101.86839,-36.013103,-23.988043,-5.28828,-17.648058,-31.75007,-10.264365,-8.693474,-10.782332,-10.945693
w10iy,w10,-263.80692,94.26028,-46.550907,130.30603,-48.731125,-17.909538,-9.775168,-18.621197,-46.621353,-22.472149,-7.053493,-28.450598,0.6187786
w11iy,w11,-270.23578,97.184395,-11.992487,119.76084,-27.947248,-21.436056,-29.842802,-9.76327,-46.479176,-49.965633,4.448315,-32.09414,-1.454602
w12iy,w12,-250.38928,102.04629,-18.112165,118.91047,-54.95151,-10.377705,-15.814041,-25.194986,-24.888529,-29.21879,-13.664414,-18.635,-12.438497
w13iy,w13,-262.17337,109.76743,-29.428705,136.80424,-39.279915,-21.336988,-2.6332638,-23.18643,-38.52769,-28.97206,-7.255448,-15.224471,-6.4327207
w14iy,w14,-283.9081,112.30261,-16.594187,123.60784,-43.12773,-11.243624,-6.822784,-25.400967,-27.12977,-36.476604,-11.552295,-17.324762,-14.725933
w15iy,w15,-284.5821,97.66497,-18.88141,131.60196,-50.962242,-27.77578,-7.6655965,-6.760842,-28.492525,-15.687984,-2.22437,-23.24904,-2.575515
w16iy,w16,-259.3426,90.52553,-22.829327,131.18073,-67.45528,-5.856925,-12.491276,-34.581482,-34.110443,-24.67479,-4.756302,-18.72844,0.5261736
w17iy,w17,-254.29617,89.73554,-34.57596,129.58704,-46.35002,-17.84134,-22.943901,-21.42694,-35.96862,-20.499825,-12.94504,-6.9472647,-2.716374
w19iy,w19,-246.75517,121.818436,-36.962727,107.383804,-51.587044,-32.357956,-15.38956,-28.744831,-26.924093,-30.39541,-6.72038,-11.558985,-11.43958
w20iy,w20,-312.05353,117.98136,-0.96614534,103.00432,-12.039555,-42.700264,-4.646465,-23.297016,-39.752052,-30.703701,-18.466057,1.1097649,-13.373207
w21iy,w21,-285.26053,91.679344,-26.650309,125.359406,-16.1623,-14.861874,-32.359818,18.049383,-56.281666,-22.836962,-23.490705,-27.95402,-2.6062615
w22iy,w22,-269.70023,88.812386,-38.079254,123.23492,-42.865326,-19.07818,-7.8830733,-24.145771,-20.270895,-39.5814,-9.272019,-21.785046,-19.1443
w23iy,w23,-248.3784,100.94035,-39.486504,119.76892,-33.22624,-12.822155,-14.420208,-7.8593707,-27.51307,-19.921904,-19.549318,-6.0659885,-15.54728
w24iy,w24,-266.95245,119.64606,-5.2282176,103.51881,-66.21079,-14.878453,-14.0588875,-33.57692,-15.460675,-13.4836235,-10.572225,-5.3977513,-10.00018
w25iy,w25,-275.53653,88.1627,-29.600983,127.80291,-57.611008,-14.786599,-5.6271443,-36.178303,-24.191757,-23.622604,-4.325751,-18.710478,-15.576286
w26iy,w26,-271.66864,100.57324,-37.139053,130.2891,-27.69033,-41.02411,-11.221137,-16.710783,-34.690193,-14.532687,-19.151949,-10.898795,-11.172454
w27iy,w27,-279.9043,119.21536,-28.603054,121.14784,-41.323193,-50.198776,0.2813831,-22.910114,-34.000927,-12.582195,-12.627639,-15.37463,-8.2887
w28iy,w28,-228.54385,82.15491,-18.10554,122.14314,-45.624817,-23.817394,-23.61534,-31.615818,-27.278023,-13.367414,-9.37273,3.2462397,-11.271622
