file_id,talker_id,f1,f2
m39oa,m39,455.63384684037385,818.427312918952
m40oa,m40,523.1228530348806,938.87374681509
m41oa,m41,546.0536435559416,1016.7316105683084
m42oa,m42,539.4894175725219,864.8259941365548
m44oa,m44,560.7036374848158,1022.4565876744366
m45oa,m45,553.2957942722253,946.9209644448084
m47oa,m47,485.4351746329795,898.49771242602
m48oa,m48,491.4570788807878,906.812892722042
m49oa,m49,487.2254744937652,951.3199479983332
m50oa,m50,582.6103490562476,1054.5153143191824
w01oa,w01,532.3837171743266,1140.3213143835023
w02oa,w02,434.3022555233715,1022.3396691823594
w03oa,w03,631.4158873402115,1133.431395632148
w04oa,w04,631.2076800951148,1303.5322083538565
w05oa,w05,459.54121228857787,895.4381776635297
w06oa,w06,592.172777419347,1017.801825079512
w07oa,w07,592.9018212834297,1001.9057998746208
w08oa,w08,530.0967397263662,1276.8318851415063
w09oa,w09,541.5314412839142,1007.9019907563892
w10oa,w10,466.3709529460469,993.1330550399124
w11oa,w11,587.1549545090339,1136.4836621573556
w12oa,w12,658.070625343662,1201.1744050192444
w13oa,w13,619.5733364548363,1170.83739451214
w14oa,w14,621.0023267648295,1004.8033741534828
w15oa,w15,470.845276599149,954.1560517941184
w16oa,w16,609.1967647530579,1042.0561876725349
w17oa,w17,604.0691584842814,1053.9369352788665
w19oa,w19,669.3324681225724,1207.7264494662384
w20oa,w20,520.1803022337858,1018.10581598302
w21oa,w21,472.713805088351,958.2258533475886
w22oa,w22,586.8380790855238,1043.5811733828343
w23oa,w23,573.7399190347594,1014.7719405094224
w24oa,w24,531.86111942695,1022.5890119773997
w25oa,w25,643.963865329017,1049.2279677412944
w26oa,w26,494.4199396492204,970.1148214196326
w27oa,w27,560.1640958917617,951.5983165350418
w28oa,w28,584.4842212747548,1168.2091785443831
w29oa,w29,604.3362903646662,972.6522648907278
w30oa,w30,637.5423435263679,1123.9110831601088
w31oa,w31,582.7865563024478,1001.9903716688342
w32oa,w32,502.0600735774663,1024.8298374361862
w33oa,w33,546.1998417793006,1025.2969162019922
w34oa,w34,491.11425599879294,925.6956942294732
w35oa,w35,663.739573041122,1199.8339529281047
w36oa,w36,610.7322973907677,1068.947516463801
w37oa,w37,556.3833277178225,1170.2411487237405
w38oa,w38,651.8728356994042,1114.959167122101
w39oa,w39,438.8467074059711,867.0381527320577
w40oa,w40,457.12157105078535,829.8142638588076
w41oa,w41,467.16971272454975,890.8772317356445
w42oa,w42,463.5192643169708,1009.8088760426511
w44oa,w44,440.8629227114768,874.3333468961005
w45oa,w45,608.9711406264831,1028.0347396738343
w46oa,w46,548.3420147518817,1070.7775393214265
w47oa,w47,607.5821584760633,1113.156663294145
w48oa,w48,527.8378166263903,965.98234686325
w49oa,w49,452.901152082808,845.6832249425278
w50oa,w50,723.4979467026884,1279.184848045665
b01oa,b01,798.1888160535318,1372.5213145799853
b02oa,b02,627.2139090684099,1298.5997168155493
b03oa,b03,663.5133975608355,1550.60434270772
b04oa,b04,749.8972512092573,2903.080070346983
b05oa,b05,642.2639084032882,1573.357818305492
b07oa,b07,724.9787677244713,1181.877037949254
b08oa,b08,631.5157714474811,1839.833084471886
b09oa,b09,676.5637669206761,1167.1185772549877
b10oa,b10,628.758017046805,1345.9935871716032
b11oa,b11,738.9345367074723,1917.1286413435064
b12oa,b12,776.1431342056479,2703.383570546061
b13oa,b13,694.4164898557875,3104.351650267565
b14oa,b14,693.598789872074,965.1548648378536
b15oa,b15,583.835827358264,1143.2542131125908
b16oa,b16,594.2781546251525,1065.2363036611457
b17oa,b17,739.0208421245613,1560.5289597291587
b18oa,b18,841.1750839915255,1221.1785158704963
b19oa,b19,606.4144799451823,1696.9270902952976
b21oa,b21,519.5014589705485,817.3450172990532
b22oa,b22,882.5330060783733,2707.3791788265207
b23oa,b23,584.0520724895302,1188.6713695167562
b24oa,b24,650.098239994677,1042.056741097415
b25oa,b25,656.1979622601943,1229.1937385582082
b26oa,b26,729.9490455818094,1420.9352974367057
b27oa,b27,757.688971114466,1835.931163751432
b28oa,b28,733.2617929871382,2097.6567683383614
b29oa,b29,778.4249457101529,2748.929102890092
g01oa,g01,776.0557561983361,1965.493169337072
g02oa,g02,691.7133427021179,1184.740046056385
g04oa,g04,827.1171269364547,2208.4814293353943
g05oa,g05,749.4134981487897,1516.7632110821926
g06oa,g06,566.3650303557567,1233.56717222669
g07oa,g07,521.4028531955199,994.5187310795396
g08oa,g08,673.7270706303299,1213.6174976376626
g09oa,g09,606.0036288633175,1241.8218087431158
g10oa,g10,822.2663753819843,1618.1043822545332
g11oa,g11,549.354222255748,1487.7786946327296
g12oa,g12,670.8152903637756,1163.1248094012865
g13oa,g13,598.5829249226466,1378.2787419881006
g14oa,g14,681.5224220416753,3000.357320581488
g15oa,g15,812.3987193179993,2330.0730151335288
g17oa,g17,857.7900678821645,1837.5696634103797
g18oa,g18,616.01435950958,2031.7813314590924
g19oa,g19,696.9501825881694,1279.5280505563385
g20oa,g20,618.3700999920164,1237.660587124037
g21oa,g21,631.3345967518351,1103.8360190991848
m01oo,m01,473.6300670763384,1025.0426216957942
m02oo,m02,442.0037680020867,992.4126810462948
m03oo,m03,481.5493915648829,1058.1366306281725
m04oo,m04,516.8564506780998,1071.360562658095
m06oo,m06,480.9619306873682,1174.291772390287
m07oo,m07,457.1307851400487,1180.881754519563
m08oo,m08,478.433713746725,1164.2294575915712
m09oo,m09,465.59602281985696,1230.2992982801209
m10oo,m10,482.17702843267256,1107.1002345802772
m11oo,m11,465.94830318165305,1230.69194753898
m13oo,m13,457.1046364148084,1036.8356268135772
m14oo,m14,460.0619982493348,1275.0030564118974
m16oo,m16,448.838289830318,1169.3887543466603
m17oo,m17,445.7801190896535,971.3294337773264
m18oo,m18,473.5350472951192,1120.0685233151992
m19oo,m19,498.7982684392696,1145.2953021599444
m20oo,m20,453.4604876899047,1221.4572320053298
m21oo,m21,455.0543050881828,1125.632377998581
m22oo,m22,473.1661994128114,1205.2696495025875
m23oo,m23,504.2701260949533,1044.941191891124
m24oo,m24,516.2419599210377,1355.0608483728483
m25oo,m25,511.54433165584953,1206.6376038304843
m26oo,m26,494.21023160907606,1175.069840622172
m27oo,m27,495.3415622132108,1072.1894675837789
m28oo,m28,454.7420652206818,1009.8064434496512
m29oo,m29,490.3501687958772,1276.825960507425
m30oo,m30,430.1514380566368,1094.4485209899992
m31oo,m31,465.51616849709376,1078.140325689924
m32oo,m32,501.5736045258184,1080.862365776352
m33oo,m33,482.780599458732,1100.4631992302498
m34oo,m34,496.6379957972336,1094.7276086641093
m35oo,m35,475.8597326391274,1364.5198878439471
m36oo,m36,499.07994458122886,1118.988446445543
m37oo,m37,505.4202159641089,1232.1982688070018
m38oo,m38,439.5635678893503,1188.1061275746597
m39oo,m39,488.8199571141142,1075.6536806021877
m40oo,m40,435.9101210238805,1249.567338882905
m41oo,m41,484.3059480560017,1129.4297914145254
m42oo,m42,519.3299837005288,1205.3392861112593
m44oo,m44,428.9720432139665,1018.090096171092
m45oo,m45,494.53751252773225,1082.885054496565
m47oo,m47,484.9694075052783,1136.8665584577316
m48oo,m48,449.3154394808967,1155.787357482868
m49oo,m49,444.6884091991099,990.3873687537932
m50oo,m50,491.3045949007064,1150.134414453517
w01oo,w01,487.988309901325,1350.5735767017422
w02oo,w02,520.1352247038332,1278.6245599959495
w03oo,w03,525.1143550604089,1110.0364416255195
w04oo,w04,534.199335802753,1331.3975434554145
w05oo,w05,530.7108374541838,1218.2009611052526
w06oo,w06,505.4626722303488,1108.7467310944885
w07oo,w07,569.2264385350926,1231.40887201142
w08oo,w08,549.2151522291304,1548.2113581649703
w09oo,w09,503.7529667159682,1216.1560164250166
w10oo,w10,496.40778035787525,1210.41604841472
w11oo,w11,554.7917298443249,1605.9116050675918
w12oo,w12,508.69446398146647,1339.9231526161025
w13oo,w13,546.5185227475303,1213.2760895280232
w14oo,w14,510.0010182839624,1173.0979626518983
w15oo,w15,496.6858836713934,1184.6039062640723
w16oo,w16,554.9200611462956,1155.4686085333042
w17oo,w17,487.2479575733192,1199.3663304767972
w19oo,w19,519.5227148523583,1329.8603929085266
w20oo,w20,502.62465955649895,1066.1277791159378
w21oo,w21,491.6495285557285,1145.8439993552302
w22oo,w22,474.2138564211766,1087.718288530749
w23oo,w23,605.4396358886199,1312.5372425238068
w24oo,w24,551.8432897275516,1225.406760552628
w25oo,w25,565.815087917229,1146.7097469279602
w26oo,w26,502.2590341253231,1131.4189603076754
w27oo,w27,578.3601887719733,1278.8984168718605
w28oo,w28,528.5053951365186,1404.5422580831157
w29oo,w29,573.2753163926575,1094.4075547096477
w30oo,w30,545.2720445844201,1377.608111037002
w31oo,w31,472.5624434598397,1132.3612607243858
w32oo,w32,524.9410008942582,1117.245032481829
w33oo,w33,626.4025409026095,1406.640258374393
w34oo,w34,561.2951017054407,1327.3571289717586
w35oo,w35,531.2413723806764,1285.759069616471
w36oo,w36,472.1041677214464,1376.3819566474626
w37oo,w37,464.8790600582861,1159.337735700396
w38oo,w38,540.4357357035947,1189.8180488424732
w39oo,w39,469.4334303188758,1066.8860975888354
w40oo,w40,508.591366483666,982.8466512681072
w41oo,w41,469.7666066503363,1117.3162665340135
w42oo,w42,482.9023496773916,1445.076330313177
w44oo,w44,506.686766256965,1130.6208794238346
w45oo,w45,488.0034172061355,1097.766987892015
w46oo,w46,512.0441576200986,1349.5565272805254
w47oo,w47,498.0513431413991,1115.3818407474023
w48oo,w48,520.5354164414298,1082.0587592848158
w49oo,w49,515.9814793780848,1114.0466371378254
w50oo,w50,566.4394123533784,1203.055239032962
b01oo,b01,602.1528044972974,1598.0484282757277
b02oo,b02,603.2320133061124,2519.707266411274
b03oo,b03,612.8345459778205,1914.6510247675697
b04oo,b04,573.2822475718812,1912.797556428509
b05oo,b05,540.2182832376928,1606.8849102034262
b07oo,b07,883.962079759361,2271.868715330111
b08oo,b08,642.8089331318643,1853.1502302494328
b09oo,b09,748.6515741982626,1451.4834760860815
b10oo,b10,618.2290767055296,1789.291682760743
b11oo,b11,683.5923998748083,1618.064204734685
b12oo,b12,640.9240787705245,1805.952386229554
b13oo,b13,704.5970073928889,2605.3067511725094
b14oo,b14,655.4415175021221,1506.1091280228088
b15oo,b15,589.9281409578268,1786.3705884398844
b16oo,b16,637.5661901399142,1572.02554096191
b17oo,b17,585.7199856647759,1848.296563737424
b18oo,b18,579.6207495702478,2035.2610491929288
b19oo,b19,652.0281427541247,1630.5332977530838
b21oo,b21,578.8307222270112,1766.6426566011385
b22oo,b22,621.7089101658867,1971.7391581852569
b23oo,b23,582.1337329757898,1871.077560180996
b24oo,b24,560.045458826008,1903.830496580028
b25oo,b25,611.0186786480587,2417.1165127218246
b26oo,b26,609.4351406155135,1357.484640555777
b27oo,b27,634.5634428657344,1486.6372606440675
b28oo,b28,577.6331822146567,2417.766474610556
b29oo,b29,662.7260712335292,1739.1749121884045
g01oo,g01,601.308866348056,2386.011023553136
g02oo,g02,620.9548911789788,1511.9914362632635
g04oo,g04,636.2626700152334,2023.209082371322
g05oo,g05,677.2892704947765,2084.94199709171
g06oo,g06,873.1027947559301,2392.394563222797
g07oo,g07,529.3376352862433,1767.0680423215242
g08oo,g08,717.7724908983608,2206.9485625477346
g09oo,g09,612.0338466414426,1883.5839649305317
g10oo,g10,655.3204973477463,1552.1068199566348
g11oo,g11,622.6081902733553,1602.410372410951
g12oo,g12,606.4088042918473,1907.5258166311776
g13oo,g13,575.7917430938345,1767.8593334192765
g14oo,g14,505.6294889151526,2318.918381724101
g15oo,g15,706.5611879471038,1960.3520118997112
g17oo,g17,634.5177148719514,2077.8582475792223
g18oo,g18,702.7146193507042,1885.4173698302984
g19oo,g19,659.0850842164273,1529.8101325393925
g20oo,g20,580.2465727787538,1694.7378104751324
g21oo,g21,581.6038361827954,1616.7846373119153
m01uh,m01,665.1343074625054,1237.435100740337
m02uh,m02,665.8252832858844,1057.3918142946025
m03uh,m03,622.6735330859044,1090.9159129901332
m04uh,m04,665.9033405606816,1066.33632003033
m06uh,m06,636.8087275194881,1184.075795981499
m07uh,m07,641.4873051463072,1157.309708792643
m08uh,m08,634.9564129297216,1194.5949340676298
m09uh,m09,616.0488938264724,1392.4416796137468
m10uh,m10,644.6500636506366,1225.9298122619214
m11uh,m11,614.405847043662,1248.2540512966534
m13uh,m13,640.7852160928875,1151.582320535672
m14uh,m14,625.0171618669905,1127.8047821831094
m16uh,m16,587.1381011115112,1150.5596958936935
m17uh,m17,681.3534577584596,1232.0520174103997
m18uh,m18,601.2669283400024,1166.3286395272023
m19uh,m19,657.9829771428768,1343.7036649620875
m20uh,m20,635.8167987911418,1231.3698423479093
m21uh,m21,593.9045885092331,1268.3052197395907
m22uh,m22,636.2766981540162,1197.9566306348845
m23uh,m23,612.9932821682443,1078.8934728071952
m24uh,m24,634.8448966332445,1263.7636325946537
m25uh,m25,594.761256008451,1207.6978829925465
m26uh,m26,598.851938672467,1242.6291907678085
m27uh,m27,655.5055085039148,1176.1198218146792
m28uh,m28,683.3563269307023,1219.250070337177
m29uh,m29,628.836377973561,1209.5794537955778
m30uh,m30,569.8514537523193,1145.83748048969
m31uh,m31,636.8902840915473,1244.2828036942478
m32uh,m32,654.67394150864,1129.5893226816593
m33uh,m33,586.4197784291583,1146.739487824506
m34uh,m34,584.4630890646733,1157.934152602981
m35uh,m35,559.1822823490057,1353.2195834443023
m36uh,m36,613.6256520694716,1319.843489843082
m37uh,m37,598.8743085937763,1102.6324283335316
m38uh,m38,598.0479415785953,1185.51961292769
m39uh,m39,605.7949156465819,1228.619726867278
m40uh,m40,623.2323959323473,1342.098879402782
m41uh,m41,643.3828269817134,1223.7987200443094
m42uh,m42,637.0049305477415,1257.2857885410715
m44uh,m44,654.9334811714273,1174.2538360157912
m45uh,m45,646.7637751729656,1080.8131021251752
m47uh,m47,571.9808011086518,1058.746543090045
m48uh,m48,597.5159198439742,1186.5222876175687
m49uh,m49,629.1223749296747,1211.5188607267492
m50uh,m50,613.8629415571445,1202.3261296430633
w01uh,w01,800.4852111570448,1496.4320571446592
w02uh,w02,824.0340678377914,1541.8746314499394
w03uh,w03,786.8325089298738,1311.8943108095934
w04uh,w04,737.8256147657883,1584.8552267307014
w05uh,w05,736.2180771219274,1318.6358397965182
w06uh,w06,810.3516699149769,1451.4635746005356
w07uh,w07,818.3431611961629,1287.561316841693
w08uh,w08,809.89698573016,1591.3498880048448
w09uh,w09,811.6481549334992,1367.1154977544268
w10uh,w10,695.4241942874212,1467.1929369789395
w11uh,w11,759.9480036732778,1595.9306943255422
w12uh,w12,820.0162363080783,1634.9515475418812
w13uh,w13,728.0019926496623,1322.0309972239124
w14uh,w14,761.9038970903629,1548.0708982688814
w15uh,w15,708.2638155171755,1330.3022926575638
w16uh,w16,810.8035474734495,1362.8505025437214
w17uh,w17,728.5943818598217,1274.1783248957695
w19uh,w19,852.9892526941446,1524.2208319715864
w20uh,w20,673.0753558463637,1155.6292530525225
w21uh,w21,738.8992067631451,1355.2979887896936
w22uh,w22,783.7563177917245,1388.842061857172
w23uh,w23,698.9651273144071,1261.6476397100932
w24uh,w24,806.214631738236,1426.3201791780764
w25uh,w25,795.9840533957714,1248.5523633255298
w26uh,w26,707.0381479382802,1391.1346224107838
w27uh,w27,817.6276757593841,1482.9486530897325
w28uh,w28,714.4390257322592,1584.812850528125
w29uh,w29,889.2151300324905,1591.8451275424525
w30uh,w30,831.054093718281,1532.7926560499811
w31uh,w31,731.1181939746945,1538.9933705212286
w32uh,w32,671.7016855859802,1147.0821338426042
w33uh,w33,845.6464057142508,1479.580225045407
w34uh,w34,862.48772083657,1425.8243444771765
w35uh,w35,729.2080461114567,1441.5502057361027
w36uh,w36,720.6518636615918,1294.7816364009077
w37uh,w37,800.1885293426257,1485.36391126485
w38uh,w38,812.8259720126346,1507.1808869628776
w39uh,w39,725.8348069797162,1309.8582524123876
w40uh,w40,721.8250072012438,1225.62498566134
w41uh,w41,792.2243723877384,1386.1397084736957
w42uh,w42,744.4711907925775,1339.267591348376
w44uh,w44,703.3128207462261,1223.5438051266606
w45uh,w45,784.5790685670015,1394.6939039534034
w46uh,w46,687.2751125924813,1259.7339075229772
w47uh,w47,730.3662649600623,1341.3473032931267
w48uh,w48,726.551460509373,1368.8744574477191
w49uh,w49,741.5653845746874,1337.2918255940947
w50uh,w50,796.5769205074835,1418.68546514198
b01uh,b01,747.3476566470357,1607.8718162652692
b02uh,b02,912.9606946246424,1957.4495421162308
b03uh,b03,889.9270063584208,1783.9511808606887
b04uh,b04,767.5395782320657,1724.1760154607405
b05uh,b05,731.5056315293881,2011.409195222632
b07uh,b07,903.4354573744192,1582.5115100447715
b08uh,b08,852.5403100474828,1469.0284547261208
b09uh,b09,751.1023599891749,1432.4047571920423
b10uh,b10,730.0996332756076,1714.2462575676848
b11uh,b11,1090.7671836115956,1993.259769028208
b12uh,b12,813.5382433240268,1609.6420675026532
b13uh,b13,1125.0461526380134,2912.674928245394
b14uh,b14,779.6363728430031,1400.7989148894242
b15uh,b15,741.898508488908,1963.3863955384677
b16uh,b16,752.7711976435551,1429.877321277972
b17uh,b17,786.8674091377649,1398.675300674566
b18uh,b18,805.4628656443745,1488.212203201637
b19uh,b19,819.14332212451,1810.407747471224
b21uh,b21,828.8296860110678,2509.1854968486987
b22uh,b22,869.4825195956079,1918.524513577935
b23uh,b23,863.7515292675143,1502.5847699520448
b24uh,b24,799.9145460400924,1572.036163024327
b25uh,b25,741.4257042173851,1508.8777964489025
b26uh,b26,706.4053645148,1614.935162565086
b27uh,b27,890.7454214026689,1577.460173358406
b28uh,b28,742.9701156853147,1806.6197047576063
b29uh,b29,910.4569722104828,1431.1101040777107
g01uh,g01,885.6604672140271,1966.0374638513692
g02uh,g02,878.7099361967632,1603.538798133628
g04uh,g04,792.4496412678757,1664.1281271281273
g05uh,g05,894.961878815992,1740.5214956290238
g06uh,g06,918.7660689477937,1533.9706388466525
g07uh,g07,743.9978452622032,1740.6594851344637
g08uh,g08,786.2702092264715,1863.59007262163
g09uh,g09,779.5759552453878,1680.7274449198728
g10uh,g10,951.2372984966936,2009.4831675024489
g11uh,g11,735.2557959959299,1660.0163849742632
g12uh,g12,848.6232159833125,1854.272859868898
g13uh,g13,774.5626191154499,1536.1892464555403
g14uh,g14,695.8589264460516,1660.1668443143512
g15uh,g15,884.1754001122779,1981.881674384707
g17uh,g17,910.2020406581884,2124.1460444945938
g18uh,g18,678.8145613133464,1794.8781998343225
g19uh,g19,902.69132269791,1727.8374476160998
g20uh,g20,890.0584075453386,1381.3496648568755
g21uh,g21,813.0687538592458,2037.1576805698528
m01uw,m01,374.2291930974464,927.5019365458576
m02uw,m02,341.8313755231859,957.1879482740076
m03uw,m03,401.2550831204196,1012.3989818301897
m04uw,m04,404.3536533793539,1224.919258019298
m06uw,m06,374.856232023385,957.6452096827292
m07uw,m07,345.2315831591821,1013.9142890132174
m08uw,m08,396.3209871043629,1096.8156783716831
m09uw,m09,403.2876138062488,1287.8156594321592
m10uw,m10,363.0160033766167,1138.5419565968982
m11uw,m11,347.292264476329,944.0471315114738
m13uw,m13,379.73722945276006,799.585497925081
m14uw,m14,396.1669295068557,1132.0278816776272
m16uw,m16,393.33099324347376,982.213492392418
m17uw,m17,352.9858930014326,891.0998066478547
m18uw,m18,417.9170791949741,1049.840923169614
m19uw,m19,471.54138126176025,1192.7230193814833
m20uw,m20,383.74493894754426,926.4744390731156
m21uw,m21,371.3512950202504,1011.9305101498176
m22uw,m22,394.0757711711232,1099.0276158631534
m23uw,m23,395.0485813118608,929.5054388449798
m24uw,m24,431.6979261131818,1113.4219122809377
m25uw,m25,376.9871837442576,1001.2360232321164
m26uw,m26,386.32589591176816,972.4021701719124
m27uw,m27,372.12746071701065,977.226908008196
m28uw,m28,405.95345287734335,953.1670942930638
m29uw,m29,405.88832594052536,965.0469047732648
m30uw,m30,335.3807363856321,883.3903340174274
m31uw,m31,385.691586744086,1066.332230538076
m32uw,m32,424.0202894213953,833.7833428630854
m33uw,m33,380.5844809587777,942.5866231599364
m34uw,m34,393.7790215870269,1027.4626815426773
m35uw,m35,360.7096624034009,1156.0484037482847
m36uw,m36,411.5650522075109,995.6229875580444
m37uw,m37,422.10802740601815,857.2977923792026
m38uw,m38,398.5127096920593,1086.841221123171
m39uw,m39,386.1799843292182,945.1137450766156
m40uw,m40,345.6808674637461,938.2174456191646
m41uw,m41,442.4675404841072,1128.1223895059045
m42uw,m42,441.86953816531,1113.078924047257
m44uw,m44,373.58610912054405,1014.1419266179116
m45uw,m45,428.2879145493914,852.8369918607084
m47uw,m47,415.4542808415837,1206.980014124473
m48uw,m48,386.88324447508194,899.3481983174624
m49uw,m49,380.385392484853,887.2787191175137
m50uw,m50,403.585294484176,1009.8701479549948
w01uw,w01,497.74339507966687,1055.938361817878
w02uw,w02,435.8372875827724,1438.8100280757528
w03uw,w03,426.8968432884394,871.0979236292037
w04uw,w04,433.9552283635064,1392.351936003636
w05uw,w05,473.78874311393935,997.0309041025542
w06uw,w06,437.662723421442,1096.17609430801
w07uw,w07,411.993177711979,1019.1606594123182
w08uw,w08,514.7106331652043,1525.129108036301
w09uw,w09,489.7991825609523,1070.0201062416045
w10uw,w10,480.2673411448352,1133.6262594045927
w11uw,w11,467.9993024949746,1626.5007694109247
w12uw,w12,478.6867693683559,995.6041732412788
w13uw,w13,460.4842402624754,1162.8428038266711
w14uw,w14,477.7141745488368,1158.0976448529177
w15uw,w15,467.46340980462793,865.6670719967727
w16uw,w16,452.1677102667202,1143.193829786355
w17uw,w17,437.65491822415646,951.946142571391
w19uw,w19,515.4090523957294,1029.781787113854
w20uw,w20,397.8000339463334,912.9946148561584
w21uw,w21,479.4573609192513,1244.860436227631
w22uw,w22,403.3161074506641,1005.5086300065104
w23uw,w23,428.4901198075777,1033.9547496183802
w24uw,w24,532.1553915811442,1075.153659586563
w25uw,w25,460.79651901444174,1374.4989938493234
w26uw,w26,442.1698245184923,994.4059909082656
w27uw,w27,510.2075542563431,1049.4106545150607
w28uw,w28,521.4940796398681,1093.4442784681492
w29uw,w29,476.881687112971,965.0278622849136
w30uw,w30,527.528072865244,1078.1141012664543
w31uw,w31,485.2060565970624,1126.036142867899
w32uw,w32,463.6578081060826,1153.2245818951
w33uw,w33,526.4368965329788,1094.9946034368093
w34uw,w34,479.5781512085684,965.748588863328
w35uw,w35,463.05506334829033,1470.3674051666658
w36uw,w36,444.5235991208334,1605.779975295847
w37uw,w37,439.2258640692094,1165.3625050077617
w38uw,w38,511.9347327995927,1066.715157467606
w39uw,w39,417.9018120071341,886.5631155718722
w40uw,w40,440.9578932773208,1067.4587242519788
w41uw,w41,457.0959969475949,962.3240819476456
w42uw,w42,465.5800889480054,967.1802607433992
w44uw,w44,451.517981897122,996.4928782423608
w45uw,w45,412.0382842429392,1007.4413348576207
w46uw,w46,366.7805824278024,1295.6147312106114
w47uw,w47,477.2044935461117,992.1625886423512
w48uw,w48,469.2992630432418,1093.734322971059
w49uw,w49,427.2915565562547,961.350519425417
w50uw,w50,487.9980090543714,1328.2250189160093
b01uw,b01,547.4364900372833,1708.6895297411218
b02uw,b02,615.258104436698,2632.663560279402
b03uw,b03,531.3666142669723,2476.3574847435943
b04uw,b04,559.3341780015355,3397.730473458764
b05uw,b05,507.8884329572028,2462.3124755944377
b07uw,b07,750.61047685637,2037.9149303856425
b08uw,b08,470.1305960597888,1663.5438703614875
b09uw,b09,528.8645696414148,1652.979402673496
b10uw,b10,503.0608926877546,2291.8883734033607
b11uw,b11,482.0954730178803,2464.9439246557213
b12uw,b12,514.5662580944106,1519.3872581831092
b13uw,b13,486.3423662959008,2696.199783406488
b14uw,b14,450.2874031136045,2287.1250780819078
b15uw,b15,579.366215685674,1731.7564524666734
b16uw,b16,518.6680134650317,2530.2967030970917
b17uw,b17,525.3492708732905,1729.7503445750935
b18uw,b18,632.3053897907585,2673.3563056806997
b19uw,b19,573.1141031249057,1131.236994063108
b21uw,b21,570.1388023464687,3182.8854776557946
b22uw,b22,528.2753587095348,2648.310338501131
b23uw,b23,562.583705439151,1825.9939655473847
b24uw,b24,461.88513157904833,1965.975298470356
b25uw,b25,443.3347905587436,2092.8681401658573
b26uw,b26,482.3508017339734,2871.1124587861204
b27uw,b27,528.6754331510791,2876.1786132210964
b28uw,b28,445.3307556170955,2091.7460048618705
b29uw,b29,498.2488606423969,1832.1478353242223
g01uw,g01,571.5170030576572,2382.970772276205
g02uw,g02,440.3794193614293,1111.828067861524
g04uw,g04,541.438262282348,1994.667728705614
g05uw,g05,453.0381264439312,1825.0267739914443
g06uw,g06,623.5115429307276,1695.7586949761387
g07uw,g07,562.6453699941503,2379.023250305648
g08uw,g08,528.4992028880721,1821.970441663293
g09uw,g09,639.2368349344715,1647.8812722285045
g10uw,g10,485.4608162051202,1546.757682418803
g11uw,g11,488.37722665638,2302.96213305193
g12uw,g12,639.7592735967468,2306.120618313009
g13uw,g13,545.9833293070767,3384.574057351433
g14uw,g14,519.0905704320608,1272.0812538463572
g15uw,g15,526.5861331949909,2282.843081642142
g17uw,g17,535.782061321377,2525.4166774972423
g18uw,g18,506.9865491838984,1958.80469969736
g19uw,g19,500.49078767272175,1415.4119584785233
g20uw,g20,508.3568312576987,1948.164814329519
g21uw,g21,461.379859978933,1619.5539328138675
